clip_id	clip_path	sentence	clip_created_at	clip_is_valid	sentence_id	sentence_source	client_id	zipcode	canton	user_mean_clip_quality	clip_n_votes_correct	clip_n_votes_false	clip_n_times_reported	sentence_n_times_reported	age	gender	duration	user_sentences
17143	9164bc97-62ef-40fa-bfe6-7e9b931135e9/0642296ff32d0f656d4339b67e87d5e799a93cac85bcf84c594de082759b44cb.mp3	Es wird so viel erzählt und geschrieben.	2021-06-13 17:10:47		0642296ff32d0f656d4339b67e87d5e799a93cac85bcf84c594de082759b44cb	tamedia_sentences	9164bc97-62ef-40fa-bfe6-7e9b931135e9	6416.0	SZ	0.5286	0	0	0	0	sixties	female	4.752	2113
132510	9164bc97-62ef-40fa-bfe6-7e9b931135e9/101b3fc5d044eb5ca5ed180166b817c7a735d35465d32e0818b41b5aba4d9ed1.mp3	Das hat sich sechzig Jahre lang in unserem kollektiven Gedächtnis festgeschrieben.	2021-08-26 08:05:44		101b3fc5d044eb5ca5ed180166b817c7a735d35465d32e0818b41b5aba4d9ed1	cv_sentences	9164bc97-62ef-40fa-bfe6-7e9b931135e9	6416.0	SZ	0.5286	0	0	0	0	sixties	female	7.452	2113
29278	14c4c29b-2e59-4c3c-bb9e-fb273e7a68c4/0a888cafb296d83025fe6d3bc0efaeadf2ecd5437af67b4cb789c5519e1fc158.mp3	Wir stützen uns erstens auf die Aussagen des Patienten.	2021-07-10 12:58:58		0a888cafb296d83025fe6d3bc0efaeadf2ecd5437af67b4cb789c5519e1fc158	tamedia_sentences	14c4c29b-2e59-4c3c-bb9e-fb273e7a68c4			0.0	0	0	0	0			0.288	15
58022	07f25422-9d46-42a1-9639-def5d57d9833/14de8ec15fd1de58edde99c71de49f6fc3f9a86329e59ca8ebf5ccd93370f777.mp3	Bis vor Kurzem war ich auch noch völlig aufgeregt.	2021-07-21 09:55:25		14de8ec15fd1de58edde99c71de49f6fc3f9a86329e59ca8ebf5ccd93370f777	tamedia_sentences	07f25422-9d46-42a1-9639-def5d57d9833	8408.0	ZH	0.7885	0	0	0	0	sixties	male	6.696	55
4377	f5e86716-e7de-474a-b885-2775776af745/009422cba68d01316a8ee51da92dab1bff1b4180d74adc6aa666988037da1191.mp3	Im Osten grenzt der Ort an den Kanton Schwyz.	2021-05-26 17:35:20	False	009422cba68d01316a8ee51da92dab1bff1b4180d74adc6aa666988037da1191	cv_sentences	f5e86716-e7de-474a-b885-2775776af745	6280.0	LU	0.6931	0	0	0	0	twenties	male	1.044	590
101308	968be440-4133-4111-abef-b0fb589009ce/0c37f7c3d31e35340e32562bb8b31971a736b384b7ec3e52962bca8d09a81064.mp3	Die Zentralbank des Landes ist die Bank von Thailand.	2021-08-16 19:12:23		0c37f7c3d31e35340e32562bb8b31971a736b384b7ec3e52962bca8d09a81064	cv_sentences	9164bc97-62ef-40fa-bfe6-7e9b931135e9	6416.0	SZ	0.5286	0	0	0	0			5.184	2113
1845	139774e7-09bf-4342-b36f-36dd6a87131e/00b9f866da61cdf735ccd26cd140ff6bf3f10e8e7465da7307961c255e21504d.mp3	Nun droht ihm das gleiche Schicksal nochmals.	2021-05-25 18:23:03	False	00b9f866da61cdf735ccd26cd140ff6bf3f10e8e7465da7307961c255e21504d	tamedia_sentences	139774e7-09bf-4342-b36f-36dd6a87131e			0.0	0	2	0	0			1.044	14
4928	4fc18dfd-f723-4679-9de0-cba0eccb3d79/01c6d5e0ba12e1dea56268eef6a746054ce315f7db91ed06ca0d901320d4b702.mp3	Das Spektakel habe mehrere Minuten gedauert.	2021-05-27 05:35:21	False	01c6d5e0ba12e1dea56268eef6a746054ce315f7db91ed06ca0d901320d4b702	tamedia_sentences	4fc18dfd-f723-4679-9de0-cba0eccb3d79				0	0	0	0			1.044	15
3162	b7c91672-150d-4084-ae5a-a14b6e0365bb/013698406589e096ce435e4c035af4ec6ba74cc58f00e0899905aeb4039d1a5d.mp3	Da griff der freche Dieb blitzschnell zu und rannte davon.	2021-05-26 12:17:17	False	013698406589e096ce435e4c035af4ec6ba74cc58f00e0899905aeb4039d1a5d	tamedia_sentences	b7c91672-150d-4084-ae5a-a14b6e0365bb	2503.0	BE	0.0247	0	1	0	0	sixties	female	1.044	480
5343	1fe2d589-9934-49a7-887f-68119c9df06a/00f5f0c3ba0f11dea05fa1981eb14ec7867422ec4061c3c4bd84f46542c62a1e.mp3	Die beiden hatten in Birmingham geheiratet.	2021-05-27 10:35:09	False	00f5f0c3ba0f11dea05fa1981eb14ec7867422ec4061c3c4bd84f46542c62a1e	cv_sentences	1fe2d589-9934-49a7-887f-68119c9df06a				0	0	0	0			1.044	10
33321	62858e0b-ee8d-42ab-9d2e-22bbd1faad3a/0c49d410e712cd409ab2b0b512b8c95c3ee12a23dc910cd41802566a9f96e684.mp3	Worauf man ihn geprüft und als vielversprechend beurteilt habe.	2021-07-11 15:38:46	False	0c49d410e712cd409ab2b0b512b8c95c3ee12a23dc910cd41802566a9f96e684	tamedia_sentences	62858e0b-ee8d-42ab-9d2e-22bbd1faad3a			0.7091	0	2	0	0	sixties	male	6.48	50
50452	25df4c20-ca98-40cc-bc2a-bafe66ee4d89/05ed3e89c6e1b5486e97535152f8ca72965425acb30a53e54bba05c0f4feb174.mp3	Es konnten maximal sechs Passagiere transportiert werden.	2021-07-17 21:38:23	False	05ed3e89c6e1b5486e97535152f8ca72965425acb30a53e54bba05c0f4feb174	cv_sentences	25df4c20-ca98-40cc-bc2a-bafe66ee4d89	8820.0	ZH	0.867	1	2	0	0	thirties	male	4.356	2704
141215	9164bc97-62ef-40fa-bfe6-7e9b931135e9/325e3e85ce930e51034faa47539978ce13cffc42d211a9468969dc07aa6ac448.mp3	Sein Lachen hat er erst jetzt verloren.	2021-08-27 17:25:50		325e3e85ce930e51034faa47539978ce13cffc42d211a9468969dc07aa6ac448	tamedia_sentences	9164bc97-62ef-40fa-bfe6-7e9b931135e9	6416.0	SZ	0.5286	0	0	0	0	sixties	female	4.608	2113
7862	d3b22d46-6f87-4235-8cf9-2db45e459939/01282642e8a59abb9a6b8bb0b5d86af404dc4a1aeb66a9bc45792b027dce0ab6.mp3	Seitdem produziert er seine Platten selbst.	2021-06-01 07:45:43	False	01282642e8a59abb9a6b8bb0b5d86af404dc4a1aeb66a9bc45792b027dce0ab6	cv_sentences	d3b22d46-6f87-4235-8cf9-2db45e459939			0.0	0	2	0	0			5.616	5
37350	b5685887-4f42-40dd-8e46-349bcb5ff4aa/0dd95d5672d2095cd3b54c7ce1c08f0a83770d70cb1fc3ba123c5bfa5d7e353e.mp3	Die Polizei setzte 30 Aktivisten fest.	2021-07-12 17:37:18	False	0dd95d5672d2095cd3b54c7ce1c08f0a83770d70cb1fc3ba123c5bfa5d7e353e	tamedia_sentences	b5685887-4f42-40dd-8e46-349bcb5ff4aa	8404.0	ZH	0.9786	1	2	0	0	thirties	male	3.636	11696
18576	bf202afa-228f-4d46-be54-15921c251ceb/06eaf0c1136cbf170fcc497330ef42d337c3486f1c78e40d783dc814575512de.mp3	Zur Earth Hour sind weltweit die Lichter ausgegangen.	2021-06-15 17:49:44	False	06eaf0c1136cbf170fcc497330ef42d337c3486f1c78e40d783dc814575512de	tamedia_sentences	bf202afa-228f-4d46-be54-15921c251ceb			0.5	0	2	0	0			5.616	5
21532	ad2bb072-e22a-4eb5-ae7e-b09dc68c35b9/028c7ca4019022258f203e1d5b70c859df83b92b9fe017a46c4b2767aadd656f.mp3	Eine redaktionelle Bearbeitung findet nicht statt.	2021-06-19 12:23:11	False	028c7ca4019022258f203e1d5b70c859df83b92b9fe017a46c4b2767aadd656f	cv_sentences	ad2bb072-e22a-4eb5-ae7e-b09dc68c35b9			0.9111	1	2	0	0			4.716	20
20871	c42bee7f-dbb5-434d-9f53-92bdf7e2b3bc/07c737f18a6fd57e69f493b961270e9ba882229d8acb70b679ad96a650cf858c.mp3	Die erste Zahlung sei bereits geleistet worden.	2021-06-17 13:12:14	False	07c737f18a6fd57e69f493b961270e9ba882229d8acb70b679ad96a650cf858c	tamedia_sentences	c42bee7f-dbb5-434d-9f53-92bdf7e2b3bc			0.5273	0	2	0	0			5.868	25
86476	9164bc97-62ef-40fa-bfe6-7e9b931135e9/1ec0d40af84a7d6d2b1927420aa82ea54475e23c86a1a7b6ca152a95fd5aef74.mp3	Aber insgesamt ist die Situation unter Kontrolle.	2021-08-04 16:33:50		1ec0d40af84a7d6d2b1927420aa82ea54475e23c86a1a7b6ca152a95fd5aef74	tamedia_sentences	9164bc97-62ef-40fa-bfe6-7e9b931135e9	6416.0	SZ	0.5286	0	0	0	0	sixties	female	5.004	2113
52872	e4369551-b1e3-4c16-8d2f-b134f10394bc/12dafce65f56970e0148b3dc8c35fdab73520f74e4358835b40b4e965862de3f.mp3	Davon waren 10 weiblichen Geschlechts.	2021-07-19 18:19:21	False	12dafce65f56970e0148b3dc8c35fdab73520f74e4358835b40b4e965862de3f	tamedia_sentences	e4369551-b1e3-4c16-8d2f-b134f10394bc	8127.0	ZH	0.8395	1	2	0	0	sixties	male	5.58	185
41467	71b67f97-373a-426c-aaa4-ecb5f7cfb187/0f2dbc8ecadb301169a106ccec894fce6e174a43847d55a7796f8a806cd9d35f.mp3	Auf einer Skala von -100 bis 100 erreichte sie den Wert -9,4.	2021-07-14 21:37:32	False	0f2dbc8ecadb301169a106ccec894fce6e174a43847d55a7796f8a806cd9d35f	tamedia_sentences	71b67f97-373a-426c-aaa4-ecb5f7cfb187	8053.0	ZH	0.8288	0	2	0	0	fifties	male	8.64	183
26604	05651030-cdfe-407e-b412-0addeaf65378/098a9870adfc026adb34b946e9125ec0132ab7783dc9fe37d34010a72ebb3c55.mp3	Diese stürzten das Land noch tiefer in die Krise.	2021-06-30 14:06:32	False	098a9870adfc026adb34b946e9125ec0132ab7783dc9fe37d34010a72ebb3c55	tamedia_sentences	05651030-cdfe-407e-b412-0addeaf65378			0.9032	0	2	0	0	twenties	female	4.536	18
11950	90188707-288e-46c3-a1c8-ddfdd6434d8b/03d47c60c6a73ff80213e2f212037a624df0bb506aa8092b0f19f3c1410337e3.mp3	Die Spezialisten konnten sich aber nicht einigen.	2021-06-04 08:47:04	False	03d47c60c6a73ff80213e2f212037a624df0bb506aa8092b0f19f3c1410337e3	tamedia_sentences	90188707-288e-46c3-a1c8-ddfdd6434d8b	8499.0	ZH	0.903	0	2	0	0	thirties	male	3.78	120
3109	780d0fa7-e0b4-4bee-8cbb-575849cee5a5/00dc59948b635ff6855214231e55fe096cfd540f3ae7d244267cd865aa8c260c.mp3	Auch die Namen der eigenen Kinder würden häufig gewünscht.	2021-05-26 11:37:03	False	00dc59948b635ff6855214231e55fe096cfd540f3ae7d244267cd865aa8c260c	tamedia_sentences	780d0fa7-e0b4-4bee-8cbb-575849cee5a5	2505.0	BE	0.0	0	0	0	0	sixties	female	1.044	20
53878	ea5f1756-6447-43ce-8d36-aa9a589a68fb/1357b453c958affaa6967937d8b05569d3b6241708d0755c99f47068dfa98191.mp3	Anschliessend werde die Regierung endgültig entscheiden.	2021-07-20 12:39:52	False	1357b453c958affaa6967937d8b05569d3b6241708d0755c99f47068dfa98191	tamedia_sentences	ea5f1756-6447-43ce-8d36-aa9a589a68fb	3604.0	BE	0.9263	1	2	0	0	twenties	male	4.896	448
51420	34d20cb0-b65a-4056-bb79-b2f3828c76fc/12e383aaa17fdf2600363875012b69ad09dd5b58c2c87a3d779485e4dc1a65d5.mp3	Viele hatten den Holocaust nicht überlebt.	2021-07-18 13:35:25	False	12e383aaa17fdf2600363875012b69ad09dd5b58c2c87a3d779485e4dc1a65d5	tamedia_sentences	34d20cb0-b65a-4056-bb79-b2f3828c76fc	8400.0	ZH	0.3023	1	2	0	0			0.288	15
31341	18762877-ee74-40fe-997a-6e257ada9af1/0b98efac49c943d80dc29b2fe4f1f580779612785a9279e575a7f94e431325fb.mp3	Es gab diese Sprünge wirklich.	2021-07-10 21:11:32	False	0b98efac49c943d80dc29b2fe4f1f580779612785a9279e575a7f94e431325fb	tamedia_sentences	18762877-ee74-40fe-997a-6e257ada9af1	8583.0	TG	0.0	0	2	0	0			0.288	15
41191	3a375674-ea0d-4c0f-974f-2b19995b804c/0ef6a2b9a00ea3e1d61ca1eb90cbad41e85bbd7b313ebe7be06fadec4563ba95.mp3	In einem Kreisel verlor er die Herrschaft über seine Maschine.	2021-07-14 19:33:56	False	0ef6a2b9a00ea3e1d61ca1eb90cbad41e85bbd7b313ebe7be06fadec4563ba95	tamedia_sentences	3a375674-ea0d-4c0f-974f-2b19995b804c			0.5294	1	2	0	0			7.56	15
132750	9164bc97-62ef-40fa-bfe6-7e9b931135e9/2f9925e5f80321d0768285327cf1a411e4c2a6f75d6df24713811810161d3a53.mp3	Dazu gehören auch die Fischer.	2021-08-26 08:33:05		2f9925e5f80321d0768285327cf1a411e4c2a6f75d6df24713811810161d3a53	tamedia_sentences	9164bc97-62ef-40fa-bfe6-7e9b931135e9	6416.0	SZ	0.5286	0	0	0	0	sixties	female	3.708	2113
138402	9164bc97-62ef-40fa-bfe6-7e9b931135e9/319bf611fcdf9cbdff414788369ff3b6090f5e3eea61fd146d2183f00d51ab2d.mp3	Aber das Leiden trifft manchmal auch Jüngere.	2021-08-27 08:13:03		319bf611fcdf9cbdff414788369ff3b6090f5e3eea61fd146d2183f00d51ab2d	tamedia_sentences	9164bc97-62ef-40fa-bfe6-7e9b931135e9	6416.0	SZ	0.5286	0	0	0	0	sixties	female	5.04	2113
9514	4cd43200-9886-43fd-9991-fa0bc1dc2eb6/038364fb4cf76a5d4251b6e66785a78d7a1347d8def5a8a58b08166db1bcd5b0.mp3	Dieses Problem kennen wir nicht.	2021-06-02 11:38:01	False	038364fb4cf76a5d4251b6e66785a78d7a1347d8def5a8a58b08166db1bcd5b0	tamedia_sentences	4cd43200-9886-43fd-9991-fa0bc1dc2eb6			0.56	1	2	0	0			3.96	10
1975	f5e86716-e7de-474a-b885-2775776af745/00c230d276e9fdedec0d8b7dd212b861fc6b1bdca663ca441f81272812e6d0cd.mp3	Angst hat auch seine Regierung.	2021-05-25 18:45:58	False	00c230d276e9fdedec0d8b7dd212b861fc6b1bdca663ca441f81272812e6d0cd	tamedia_sentences	f5e86716-e7de-474a-b885-2775776af745	6280.0	LU	0.6931	0	2	0	0	twenties	male	1.044	590
141484	9164bc97-62ef-40fa-bfe6-7e9b931135e9/3271af162936d3e886db377f473d5a6bbbc3d164fcc9ac0024b10684f56aca51.mp3	Dass wir die Punkte noch abgaben wie schon gegen Zürich.	2021-08-27 17:46:32		3271af162936d3e886db377f473d5a6bbbc3d164fcc9ac0024b10684f56aca51	tamedia_sentences	9164bc97-62ef-40fa-bfe6-7e9b931135e9	6416.0	SZ	0.5286	0	0	0	0	sixties	female	5.112	2113
102120	9164bc97-62ef-40fa-bfe6-7e9b931135e9/243d4507962f47717e9e0a7da7c5327c4caf29fcf97145e6594ab4e2bd3e491b.mp3	Es war ein Freitagabend Anfang Oktober.	2021-08-17 09:40:12		243d4507962f47717e9e0a7da7c5327c4caf29fcf97145e6594ab4e2bd3e491b	tamedia_sentences	9164bc97-62ef-40fa-bfe6-7e9b931135e9	6416.0	SZ	0.5286	0	0	0	0	sixties	female	5.184	2113
27243	7592bb8d-c194-418a-8e3f-b87611dbe71a/09b72f2ad01c0f5abb44eaf44b42b4bfb9e6c076646c97f5fb5e72cf287e8c49.mp3	Der Staffel-Weltmeister musste sich in 20,01 mit Platz 2 begnügen.	2021-07-04 23:30:46	False	09b72f2ad01c0f5abb44eaf44b42b4bfb9e6c076646c97f5fb5e72cf287e8c49	tamedia_sentences	7592bb8d-c194-418a-8e3f-b87611dbe71a	8620.0	ZH	0.7796	0	2	0	0	fourties	male	8.964	137
16829	46ad80ca-5d02-4474-8b2b-257a40166af4/0668d1a3533d28e71e4fb4243f70f23a39d867bf66cf0a226daec12667a2f0fc.mp3	Vor allem in den vergangenen Jahren wurde das Angebot stark ausgebaut.	2021-06-11 11:09:25	False	0668d1a3533d28e71e4fb4243f70f23a39d867bf66cf0a226daec12667a2f0fc	tamedia_sentences	46ad80ca-5d02-4474-8b2b-257a40166af4			0.0	0	2	0	0			3.744	5
102520	9164bc97-62ef-40fa-bfe6-7e9b931135e9/2484459ffe33d1d6e51c97b425e3374ae0ecdadab1ab44d7c8a48a8f4bd09d3d.mp3	Der Konsum und Verbrauch von Marihuana wurde unter drastische Strafen gestellt.	2021-08-17 13:41:58		2484459ffe33d1d6e51c97b425e3374ae0ecdadab1ab44d7c8a48a8f4bd09d3d	tamedia_sentences	9164bc97-62ef-40fa-bfe6-7e9b931135e9	6416.0	SZ	0.5286	0	0	0	0	sixties	female	8.28	2113
101279	968be440-4133-4111-abef-b0fb589009ce/0cc89b954a6eb89614d356b10a0b54fee9fafd718fba9d3bd305efe0881b8ef1.mp3	Vor allem aber ist die Gründung der Gustav-Adolf-Stiftung sein Werk.	2021-08-16 19:04:11		0cc89b954a6eb89614d356b10a0b54fee9fafd718fba9d3bd305efe0881b8ef1	cv_sentences	9164bc97-62ef-40fa-bfe6-7e9b931135e9	6416.0	SZ	0.5286	0	0	0	0			7.452	2113
41277	e31e46ba-c4b1-4e52-ba7b-3abeebb8f542/0f0c00f31fdb58cf2b486c463b170ca1cccbf2543789016f40a2a211ee999d69.mp3	Dieser folgte um 20.30 Uhr und dauerte ganze zwei Stunden.	2021-07-14 20:36:06	False	0f0c00f31fdb58cf2b486c463b170ca1cccbf2543789016f40a2a211ee999d69	tamedia_sentences	e31e46ba-c4b1-4e52-ba7b-3abeebb8f542			0.4733	0	2	0	0			6.768	60
94496	462b0fe5-6d18-46d9-a2f6-ad85e148f830/21585af3e0f23742cc9f85c64b8cfb221399e234ad941d5e15addbdd7e9926f6.mp3	Unsere Gesellschaft hat sich in wenigen Wochen komplett verändert.	2021-08-11 12:51:16		21585af3e0f23742cc9f85c64b8cfb221399e234ad941d5e15addbdd7e9926f6	tamedia_sentences	462b0fe5-6d18-46d9-a2f6-ad85e148f830	7260.0	GR	0.7241	0	0	0	0	twenties	female	4.788	299
3151	b7c91672-150d-4084-ae5a-a14b6e0365bb/011ee59b5471601acd6d4f3f3b7a9068ceec590ac7c21adb63f5d44715ab6ce9.mp3	Ich habe unzählige Nachrichten bekommen.	2021-05-26 12:12:50	False	011ee59b5471601acd6d4f3f3b7a9068ceec590ac7c21adb63f5d44715ab6ce9	tamedia_sentences	b7c91672-150d-4084-ae5a-a14b6e0365bb	2503.0	BE	0.0247	0	0	0	0	sixties	female	1.044	480
91294	9a4f2ec2-0b5a-4bd2-80f0-c342b8da5673/205e54ed693f3f52a927918f7cb80ba6cc3fcb27f77526699d1fcc030d99c927.mp3	Im Kanton Zürich hat er bereits Gehör gefunden.	2021-08-09 07:41:29		205e54ed693f3f52a927918f7cb80ba6cc3fcb27f77526699d1fcc030d99c927	tamedia_sentences	9a4f2ec2-0b5a-4bd2-80f0-c342b8da5673	5503.0	AG		0	0	0	0	teens	female	1.404	2
23293	e374edd8-cf26-4d27-b775-3544214cae4f/08837f797fd26f23a669d65ad1e6b7cb87ed50669cb4f809b7ee4072b6c28d0b.mp3	Vor Gericht sei es dann Aussage gegen Aussage gestanden.	2021-06-22 13:01:39		08837f797fd26f23a669d65ad1e6b7cb87ed50669cb4f809b7ee4072b6c28d0b	tamedia_sentences	e374edd8-cf26-4d27-b775-3544214cae4f			0.7576	0	0	0	0			7.02	82
48707	80af34a1-cbf4-4be5-8cdd-505b79f1db7d/11f45a336053b713d48a6c55fc674789af89ffec21eae7506c15b873c9548d7a.mp3	Persönlich könne sie darüber schmunzeln.	2021-07-17 12:49:35	False	11f45a336053b713d48a6c55fc674789af89ffec21eae7506c15b873c9548d7a	tamedia_sentences	80af34a1-cbf4-4be5-8cdd-505b79f1db7d	8916.0	AG	0.8947	1	2	0	0			4.032	10
12103	3c15176f-1d9b-4635-85b3-c5ee54e6b660/0484ee7f5ff6d5861110599c73e114db87dbb0a18432075647001663ae826ed4.mp3	Damit hält Simpson noch einen Platz frei im Schweizer Team.	2021-06-04 12:31:43	False	0484ee7f5ff6d5861110599c73e114db87dbb0a18432075647001663ae826ed4	tamedia_sentences	3c15176f-1d9b-4635-85b3-c5ee54e6b660			0.4717	0	2	0	0			7.92	25
41678	c67827ff-529e-4914-92b8-c9fe4333e31e/0effe386af874a02c010a8668c30e249c10d0ccd976018134d80295a79a4388b.mp3	Alle Bewerber seien gleich behandelt worden.	2021-07-15 04:03:31	False	0effe386af874a02c010a8668c30e249c10d0ccd976018134d80295a79a4388b	tamedia_sentences	c67827ff-529e-4914-92b8-c9fe4333e31e			0.6923	1	2	0	0			3.6	5
40576	21346455-dd03-4e9b-bbc7-99b9563b2537/04fb577d7f40e5b0f01468e0eedbe166643809d69b2a1e3b10b79e951e7f5eb7.mp3	Damit waren Verhandlungen innerhalb der Europäischen Union nicht mehr möglich.	2021-07-14 14:36:12	False	04fb577d7f40e5b0f01468e0eedbe166643809d69b2a1e3b10b79e951e7f5eb7	cv_sentences	21346455-dd03-4e9b-bbc7-99b9563b2537			0.7046	0	2	0	0			10.548	105
76152	23e3d7c7-7980-4f73-9349-9f24891db4b5/0922804a6104b1eb2854a6655461e8023e7034bf489c4a99ac5e0c828ae749ef.mp3	Weshalb befassen wir uns mit endlosen Details?	2021-07-28 11:39:22		0922804a6104b1eb2854a6655461e8023e7034bf489c4a99ac5e0c828ae749ef	cv_sentences	23e3d7c7-7980-4f73-9349-9f24891db4b5	7000.0	GR		0	0	0	0	twenties	female	0.288	76
120530	9164bc97-62ef-40fa-bfe6-7e9b931135e9/2aa236bddeb302c217bf83d9e12d3e1d5c66310ff83aa4e988d988234ca34564.mp3	Für die Schweizer Wirtschaft ist die Anpassung von zentraler Bedeutung.	2021-08-23 14:44:19		2aa236bddeb302c217bf83d9e12d3e1d5c66310ff83aa4e988d988234ca34564	tamedia_sentences	9164bc97-62ef-40fa-bfe6-7e9b931135e9	6416.0	SZ	0.5286	0	0	0	0	sixties	female	6.768	2113
4106	b7c91672-150d-4084-ae5a-a14b6e0365bb/01885aa502c0b3317d39edda1bbe27bf6b722061e49ecab7af40f7ce04415f65.mp3	Meine Anwälte würden Ihnen wahrscheinlich zustimmen.	2021-05-26 16:03:54	False	01885aa502c0b3317d39edda1bbe27bf6b722061e49ecab7af40f7ce04415f65	tamedia_sentences	b7c91672-150d-4084-ae5a-a14b6e0365bb	2503.0	BE	0.0247	0	0	0	0	sixties	female	1.044	480
31290	280f6ae8-3038-47f9-8091-fb3200305caf/0bab965748d337fc8ef63dbdb2698e192b17e3a9d2aeb48e8ae65c9880ba62d8.mp3	Der Prozess gegen drei Angeklagte dauert voraussichtlich sieben Tage.	2021-07-10 20:59:18	False	0bab965748d337fc8ef63dbdb2698e192b17e3a9d2aeb48e8ae65c9880ba62d8	tamedia_sentences	280f6ae8-3038-47f9-8091-fb3200305caf			0.7273	1	2	0	0			5.508	5
12927	5dc9f3f3-75e1-4c36-859d-68946d3373d0/0448eea5dccbba192e20f0589bfec11fa6ae7f3d7b99454ab48ee4e99d89a6b6.mp3	Das sind 202 mehr als im letzten August.	2021-06-05 14:58:20	False	0448eea5dccbba192e20f0589bfec11fa6ae7f3d7b99454ab48ee4e99d89a6b6	tamedia_sentences	5dc9f3f3-75e1-4c36-859d-68946d3373d0	9008.0	SG	0.241	0	2	0	0	twenties	male	0.288	233
18991	0af3d221-8285-4288-b1a3-c90c64ad4135/070d9cf0d210f9466532a451465f40bf09a8302e3525f67385515bc61b39e086.mp3	Die Initiative arbeite nach dem Prinzip Hoffnung und sei deshalb abzulehnen.	2021-06-15 19:57:57	False	070d9cf0d210f9466532a451465f40bf09a8302e3525f67385515bc61b39e086	tamedia_sentences	0af3d221-8285-4288-b1a3-c90c64ad4135			0.7671	0	2	0	0			6.66	150
26268	9da16f4e-a58a-4c2c-b596-abdc5ed41127/07cfe0ea0776dec960f46f83eb6fb2128ab943f889e9fbcf2bd2b0dca9aa1e92.mp3	Aufgerufen zu dem Streik hatten die wichtigsten Gewerkschaften des Landes.	2021-06-27 18:48:28		07cfe0ea0776dec960f46f83eb6fb2128ab943f889e9fbcf2bd2b0dca9aa1e92	tamedia_sentences	9da16f4e-a58a-4c2c-b596-abdc5ed41127	4104.0	BL	0.7273	0	0	0	0			6.516	10
141397	9164bc97-62ef-40fa-bfe6-7e9b931135e9/329635422dc00e277a6a161177163426beea826612fa22cd2e1127df4ec3ef2a.mp3	Doch statt des angestrebten einen Punkt holte Thun sogar drei.	2021-08-27 17:42:08		329635422dc00e277a6a161177163426beea826612fa22cd2e1127df4ec3ef2a	tamedia_sentences	9164bc97-62ef-40fa-bfe6-7e9b931135e9	6416.0	SZ	0.5286	0	0	0	0	sixties	female	7.02	2113
142060	9164bc97-62ef-40fa-bfe6-7e9b931135e9/32c4679f3422f1c3918ffd77bd0bf0100e63ed1955de3c94380624cea0fafb44.mp3	Ausgebrochen war das Feuer um 19.30 Uhr.	2021-08-27 18:12:56		32c4679f3422f1c3918ffd77bd0bf0100e63ed1955de3c94380624cea0fafb44	tamedia_sentences	9164bc97-62ef-40fa-bfe6-7e9b931135e9	6416.0	SZ	0.5286	0	0	0	0	sixties	female	4.536	2113
1612	a6f7d2c4-c424-4ab2-af34-bd96b314d923/00485a2a1a3249e7ccacd2b12fd1ae6a40f05b833bdaa505ddbf3e6d24645498.mp3	Winter war im Februar 70 Jahre alt geworden.	2021-05-25 17:54:23	False	00485a2a1a3249e7ccacd2b12fd1ae6a40f05b833bdaa505ddbf3e6d24645498	tamedia_sentences	a6f7d2c4-c424-4ab2-af34-bd96b314d923			0.0	0	0	0	0			1.044	35
45567	bfbcb0de-9125-414b-863c-ff787e7698fb/056f64f7ece97de622e9db1c08c3957e8224750781e8b3627e3eab0204cd2c89.mp3	Der Ort verfügt über einen Flughafen.	2021-07-16 13:54:51	False	056f64f7ece97de622e9db1c08c3957e8224750781e8b3627e3eab0204cd2c89	cv_sentences	bfbcb0de-9125-414b-863c-ff787e7698fb			0.5385	1	2	0	0			5.688	15
435	f00e064b-1854-4192-b103-ffd5a24611aa/001ebd71f4dd003ae3f838d86dcae4547d0dc5d469882c3a424d09c1eddeb5c6.mp3	Das Geld macht ihr momentan keine Sorgen.	2021-05-10 06:40:26	False	001ebd71f4dd003ae3f838d86dcae4547d0dc5d469882c3a424d09c1eddeb5c6	tamedia_sentences	f00e064b-1854-4192-b103-ffd5a24611aa			0.0	0	2	0	0			3.708	10
42716	35f78195-2b9b-41e8-9006-bf4cabbc67ed/0fcdc18d84edce3844ea457fa061a8f487c691a2e4828fceb262aa9265fb97d5.mp3	In der Serie führt Boston derzeit 3:2.	2021-07-15 14:33:36	False	0fcdc18d84edce3844ea457fa061a8f487c691a2e4828fceb262aa9265fb97d5	tamedia_sentences	35f78195-2b9b-41e8-9006-bf4cabbc67ed	4600.0	SO	0.4583	0	2	0	0	twenties	female	4.068	20
19821	22aa42ad-5164-479d-aca5-bdd03db73d2f/026dc5cc8a8c08f48f332b9ed43b7c113fdc6163875e857b11afe4f1ed8e60af.mp3	Dieser Vorschlag wurde bereits vom Konvent unterbreitet.	2021-06-16 11:29:01	False	026dc5cc8a8c08f48f332b9ed43b7c113fdc6163875e857b11afe4f1ed8e60af	cv_sentences	22aa42ad-5164-479d-aca5-bdd03db73d2f			0.6923	1	2	0	0			5.976	5
