clip_id,src_word_index,target_word_index,is_same_position,position_score,src_word,dat_word,dit_word,dat_lev_sim,dit_lev_sim,dat_combined_weighted,dat_combined_harmonic,dit_combined_weighted,dit_combined_harmonic,dat_advantage,src_len,dat_len,dit_len
clips\4697af94-dd63-4d40-8539-14d9c80b313b\98e775b8efde74e8c88d0d24f5c9cd12961b9a796a0110a2672d2c31f06df06d.flac,0,6,0,0.667,Er,Ferien,wir,0.852,0.926,0.696,0.479,0.748,0.49,-0.074,8,8,10
clips\4697af94-dd63-4d40-8539-14d9c80b313b\98e775b8efde74e8c88d0d24f5c9cd12961b9a796a0110a2672d2c31f06df06d.flac,0,7,0,0.778,Er,zurückkommen.,nicht,0.593,0.815,0.482,0.323,0.637,0.349,-0.222,8,8,10
clips\4697af94-dd63-4d40-8539-14d9c80b313b\98e775b8efde74e8c88d0d24f5c9cd12961b9a796a0110a2672d2c31f06df06d.flac,0,8,0,0.889,Er,,dafür,0.926,0.852,0.681,0.198,0.63,0.196,0.074,8,8,10
clips\4697af94-dd63-4d40-8539-14d9c80b313b\98e775b8efde74e8c88d0d24f5c9cd12961b9a796a0110a2672d2c31f06df06d.flac,0,9,0,1.0,Er,,hinanzuercht.,0.926,0.63,0.648,0.0,0.441,0.0,0.296,8,8,10
clips\4697af94-dd63-4d40-8539-14d9c80b313b\98e775b8efde74e8c88d0d24f5c9cd12961b9a796a0110a2672d2c31f06df06d.flac,1,0,0,0.111,war,Etwas,Ich,0.889,0.889,0.889,0.889,0.889,0.889,0.0,8,8,10
clips\4697af94-dd63-4d40-8539-14d9c80b313b\98e775b8efde74e8c88d0d24f5c9cd12961b9a796a0110a2672d2c31f06df06d.flac,1,1,1,0.0,war,wie,werde,0.926,0.889,0.948,0.962,0.922,0.941,0.037,8,8,10
clips\4697af94-dd63-4d40-8539-14d9c80b313b\98e775b8efde74e8c88d0d24f5c9cd12961b9a796a0110a2672d2c31f06df06d.flac,1,2,0,0.111,war,das,das,0.926,0.926,0.915,0.907,0.915,0.907,0.0,8,8,10
clips\4697af94-dd63-4d40-8539-14d9c80b313b\98e775b8efde74e8c88d0d24f5c9cd12961b9a796a0110a2672d2c31f06df06d.flac,1,3,0,0.222,war,Brühen,"fröhnen,",0.778,0.741,0.778,0.778,0.752,0.759,0.037,8,8,10
clips\4697af94-dd63-4d40-8539-14d9c80b313b\98e775b8efde74e8c88d0d24f5c9cd12961b9a796a0110a2672d2c31f06df06d.flac,1,4,0,0.333,war,aus,auf,0.889,0.889,0.822,0.762,0.822,0.762,0.0,8,8,10
clips\4697af94-dd63-4d40-8539-14d9c80b313b\98e775b8efde74e8c88d0d24f5c9cd12961b9a796a0110a2672d2c31f06df06d.flac,1,5,0,0.444,war,seiner,den,0.815,0.889,0.737,0.661,0.789,0.684,-0.074,8,8,10
clips\4697af94-dd63-4d40-8539-14d9c80b313b\98e775b8efde74e8c88d0d24f5c9cd12961b9a796a0110a2672d2c31f06df06d.flac,1,6,0,0.556,war,Ferien,wir,0.815,0.963,0.704,0.575,0.807,0.608,-0.148,8,8,10
clips\4697af94-dd63-4d40-8539-14d9c80b313b\98e775b8efde74e8c88d0d24f5c9cd12961b9a796a0110a2672d2c31f06df06d.flac,1,7,0,0.667,war,zurückkommen.,nicht,0.593,0.815,0.515,0.426,0.67,0.473,-0.222,8,8,10
clips\4697af94-dd63-4d40-8539-14d9c80b313b\98e775b8efde74e8c88d0d24f5c9cd12961b9a796a0110a2672d2c31f06df06d.flac,1,8,0,0.778,war,,dafür,0.889,0.889,0.689,0.355,0.689,0.355,0.0,8,8,10
clips\4697af94-dd63-4d40-8539-14d9c80b313b\98e775b8efde74e8c88d0d24f5c9cd12961b9a796a0110a2672d2c31f06df06d.flac,1,9,0,0.889,war,,hinanzuercht.,0.889,0.63,0.656,0.197,0.474,0.189,0.259,8,8,10
clips\4697af94-dd63-4d40-8539-14d9c80b313b\98e775b8efde74e8c88d0d24f5c9cd12961b9a796a0110a2672d2c31f06df06d.flac,2,0,0,0.222,dafür,Etwas,Ich,0.815,0.815,0.804,0.796,0.804,0.796,0.0,8,8,10
clips\4697af94-dd63-4d40-8539-14d9c80b313b\98e775b8efde74e8c88d0d24f5c9cd12961b9a796a0110a2672d2c31f06df06d.flac,2,1,0,0.111,dafür,wie,werde,0.815,0.815,0.837,0.85,0.837,0.85,0.0,8,8,10
clips\4697af94-dd63-4d40-8539-14d9c80b313b\98e775b8efde74e8c88d0d24f5c9cd12961b9a796a0110a2672d2c31f06df06d.flac,2,2,1,0.0,dafür,das,das,0.889,0.889,0.922,0.941,0.922,0.941,0.0,8,8,10
clips\4697af94-dd63-4d40-8539-14d9c80b313b\98e775b8efde74e8c88d0d24f5c9cd12961b9a796a0110a2672d2c31f06df06d.flac,2,3,0,0.111,dafür,Brühen,"fröhnen,",0.778,0.741,0.811,0.83,0.785,0.808,0.037,8,8,10
clips\4697af94-dd63-4d40-8539-14d9c80b313b\98e775b8efde74e8c88d0d24f5c9cd12961b9a796a0110a2672d2c31f06df06d.flac,2,4,0,0.222,dafür,aus,auf,0.852,0.852,0.83,0.813,0.83,0.813,0.0,8,8,10
clips\4697af94-dd63-4d40-8539-14d9c80b313b\98e775b8efde74e8c88d0d24f5c9cd12961b9a796a0110a2672d2c31f06df06d.flac,2,5,0,0.333,dafür,seiner,den,0.815,0.852,0.771,0.734,0.796,0.748,-0.037,8,8,10
clips\4697af94-dd63-4d40-8539-14d9c80b313b\98e775b8efde74e8c88d0d24f5c9cd12961b9a796a0110a2672d2c31f06df06d.flac,2,6,0,0.444,dafür,Ferien,wir,0.778,0.852,0.711,0.649,0.763,0.673,-0.074,8,8,10
clips\4697af94-dd63-4d40-8539-14d9c80b313b\98e775b8efde74e8c88d0d24f5c9cd12961b9a796a0110a2672d2c31f06df06d.flac,2,7,0,0.556,dafür,zurückkommen.,nicht,0.593,0.815,0.548,0.508,0.704,0.575,-0.222,8,8,10
clips\4697af94-dd63-4d40-8539-14d9c80b313b\98e775b8efde74e8c88d0d24f5c9cd12961b9a796a0110a2672d2c31f06df06d.flac,2,8,0,0.667,dafür,,dafür,0.815,1.0,0.67,0.473,0.8,0.5,-0.185,8,8,10
clips\4697af94-dd63-4d40-8539-14d9c80b313b\98e775b8efde74e8c88d0d24f5c9cd12961b9a796a0110a2672d2c31f06df06d.flac,2,9,0,0.778,dafür,,hinanzuercht.,0.815,0.63,0.637,0.349,0.508,0.328,0.185,8,8,10
clips\4697af94-dd63-4d40-8539-14d9c80b313b\98e775b8efde74e8c88d0d24f5c9cd12961b9a796a0110a2672d2c31f06df06d.flac,3,0,0,0.333,früher,Etwas,Ich,0.778,0.815,0.745,0.718,0.771,0.734,-0.037,8,8,10
clips\4697af94-dd63-4d40-8539-14d9c80b313b\98e775b8efde74e8c88d0d24f5c9cd12961b9a796a0110a2672d2c31f06df06d.flac,3,1,0,0.222,früher,wie,werde,0.815,0.815,0.804,0.796,0.804,0.796,0.0,8,8,10
clips\4697af94-dd63-4d40-8539-14d9c80b313b\98e775b8efde74e8c88d0d24f5c9cd12961b9a796a0110a2672d2c31f06df06d.flac,3,2,0,0.111,früher,das,das,0.778,0.778,0.811,0.83,0.811,0.83,0.0,8,8,10
clips\4697af94-dd63-4d40-8539-14d9c80b313b\98e775b8efde74e8c88d0d24f5c9cd12961b9a796a0110a2672d2c31f06df06d.flac,3,3,1,0.0,früher,Brühen,"fröhnen,",0.926,0.889,0.948,0.962,0.922,0.941,0.037,8,8,10
clips\4697af94-dd63-4d40-8539-14d9c80b313b\98e775b8efde74e8c88d0d24f5c9cd12961b9a796a0110a2672d2c31f06df06d.flac,3,4,0,0.111,früher,aus,auf,0.778,0.778,0.811,0.83,0.811,0.83,0.0,8,8,10
clips\4697af94-dd63-4d40-8539-14d9c80b313b\98e775b8efde74e8c88d0d24f5c9cd12961b9a796a0110a2672d2c31f06df06d.flac,3,5,0,0.222,früher,seiner,den,0.852,0.815,0.83,0.813,0.804,0.796,0.037,8,8,10
clips\4697af94-dd63-4d40-8539-14d9c80b313b\98e775b8efde74e8c88d0d24f5c9cd12961b9a796a0110a2672d2c31f06df06d.flac,3,6,0,0.333,früher,Ferien,wir,0.852,0.815,0.796,0.748,0.771,0.734,0.037,8,8,10
clips\4697af94-dd63-4d40-8539-14d9c80b313b\98e775b8efde74e8c88d0d24f5c9cd12961b9a796a0110a2672d2c31f06df06d.flac,3,7,0,0.444,früher,zurückkommen.,nicht,0.667,0.815,0.634,0.606,0.737,0.661,-0.148,8,8,10
clips\4697af94-dd63-4d40-8539-14d9c80b313b\98e775b8efde74e8c88d0d24f5c9cd12961b9a796a0110a2672d2c31f06df06d.flac,3,8,0,0.556,früher,,dafür,0.778,0.815,0.678,0.565,0.704,0.575,-0.037,8,8,10
clips\4697af94-dd63-4d40-8539-14d9c80b313b\98e775b8efde74e8c88d0d24f5c9cd12961b9a796a0110a2672d2c31f06df06d.flac,3,9,0,0.667,früher,,hinanzuercht.,0.778,0.63,0.644,0.466,0.541,0.436,0.148,8,8,10
clips\4697af94-dd63-4d40-8539-14d9c80b313b\98e775b8efde74e8c88d0d24f5c9cd12961b9a796a0110a2672d2c31f06df06d.flac,4,0,0,0.444,aus,Etwas,Ich,0.852,0.889,0.763,0.673,0.789,0.684,-0.037,8,8,10
clips\4697af94-dd63-4d40-8539-14d9c80b313b\98e775b8efde74e8c88d0d24f5c9cd12961b9a796a0110a2672d2c31f06df06d.flac,4,1,0,0.333,aus,wie,werde,0.889,0.815,0.822,0.762,0.771,0.734,0.074,8,8,10
clips\4697af94-dd63-4d40-8539-14d9c80b313b\98e775b8efde74e8c88d0d24f5c9cd12961b9a796a0110a2672d2c31f06df06d.flac,4,2,0,0.222,aus,das,das,0.926,0.926,0.882,0.846,0.882,0.846,0.0,8,8,10
clips\4697af94-dd63-4d40-8539-14d9c80b313b\98e775b8efde74e8c88d0d24f5c9cd12961b9a796a0110a2672d2c31f06df06d.flac,4,3,0,0.111,aus,Brühen,"fröhnen,",0.778,0.741,0.811,0.83,0.785,0.808,0.037,8,8,10
clips\4697af94-dd63-4d40-8539-14d9c80b313b\98e775b8efde74e8c88d0d24f5c9cd12961b9a796a0110a2672d2c31f06df06d.flac,4,4,1,0.0,aus,aus,auf,1.0,0.963,1.0,1.0,0.974,0.981,0.037,8,8,10
clips\4697af94-dd63-4d40-8539-14d9c80b313b\98e775b8efde74e8c88d0d24f5c9cd12961b9a796a0110a2672d2c31f06df06d.flac,4,5,0,0.111,aus,seiner,den,0.778,0.889,0.811,0.83,0.889,0.889,-0.111,8,8,10
clips\4697af94-dd63-4d40-8539-14d9c80b313b\98e775b8efde74e8c88d0d24f5c9cd12961b9a796a0110a2672d2c31f06df06d.flac,4,6,0,0.222,aus,Ferien,wir,0.778,0.889,0.778,0.778,0.856,0.83,-0.111,8,8,10
clips\4697af94-dd63-4d40-8539-14d9c80b313b\98e775b8efde74e8c88d0d24f5c9cd12961b9a796a0110a2672d2c31f06df06d.flac,4,7,0,0.333,aus,zurückkommen.,nicht,0.593,0.815,0.615,0.628,0.771,0.734,-0.222,8,8,10
clips\4697af94-dd63-4d40-8539-14d9c80b313b\98e775b8efde74e8c88d0d24f5c9cd12961b9a796a0110a2672d2c31f06df06d.flac,4,8,0,0.444,aus,,dafür,0.889,0.852,0.789,0.684,0.763,0.673,0.037,8,8,10
clips\4697af94-dd63-4d40-8539-14d9c80b313b\98e775b8efde74e8c88d0d24f5c9cd12961b9a796a0110a2672d2c31f06df06d.flac,4,9,0,0.556,aus,,hinanzuercht.,0.889,0.63,0.755,0.592,0.574,0.521,0.259,8,8,10
clips\4697af94-dd63-4d40-8539-14d9c80b313b\98e775b8efde74e8c88d0d24f5c9cd12961b9a796a0110a2672d2c31f06df06d.flac,5,0,0,0.556,seinen,Etwas,Ich,0.815,0.815,0.704,0.575,0.704,0.575,0.0,8,8,10
clips\4697af94-dd63-4d40-8539-14d9c80b313b\98e775b8efde74e8c88d0d24f5c9cd12961b9a796a0110a2672d2c31f06df06d.flac,5,1,0,0.444,seinen,wie,werde,0.852,0.852,0.763,0.673,0.763,0.673,0.0,8,8,10
clips\4697af94-dd63-4d40-8539-14d9c80b313b\98e775b8efde74e8c88d0d24f5c9cd12961b9a796a0110a2672d2c31f06df06d.flac,5,2,0,0.333,seinen,das,das,0.778,0.778,0.745,0.718,0.745,0.718,0.0,8,8,10
clips\4697af94-dd63-4d40-8539-14d9c80b313b\98e775b8efde74e8c88d0d24f5c9cd12961b9a796a0110a2672d2c31f06df06d.flac,5,3,0,0.222,seinen,Brühen,"fröhnen,",0.852,0.852,0.83,0.813,0.83,0.813,0.0,8,8,10
clips\4697af94-dd63-4d40-8539-14d9c80b313b\98e775b8efde74e8c88d0d24f5c9cd12961b9a796a0110a2672d2c31f06df06d.flac,5,4,0,0.111,seinen,aus,auf,0.778,0.778,0.811,0.83,0.811,0.83,0.0,8,8,10
clips\4697af94-dd63-4d40-8539-14d9c80b313b\98e775b8efde74e8c88d0d24f5c9cd12961b9a796a0110a2672d2c31f06df06d.flac,5,5,1,0.0,seinen,seiner,den,0.963,0.852,0.974,0.981,0.896,0.92,0.111,8,8,10
clips\4697af94-dd63-4d40-8539-14d9c80b313b\98e775b8efde74e8c88d0d24f5c9cd12961b9a796a0110a2672d2c31f06df06d.flac,5,6,0,0.111,seinen,Ferien,wir,0.889,0.815,0.889,0.889,0.837,0.85,0.074,8,8,10
clips\4697af94-dd63-4d40-8539-14d9c80b313b\98e775b8efde74e8c88d0d24f5c9cd12961b9a796a0110a2672d2c31f06df06d.flac,5,7,0,0.222,seinen,zurückkommen.,nicht,0.63,0.815,0.674,0.696,0.804,0.796,-0.185,8,8,10
clips\4697af94-dd63-4d40-8539-14d9c80b313b\98e775b8efde74e8c88d0d24f5c9cd12961b9a796a0110a2672d2c31f06df06d.flac,5,8,0,0.333,seinen,,dafür,0.778,0.778,0.745,0.718,0.745,0.718,0.0,8,8,10
clips\4697af94-dd63-4d40-8539-14d9c80b313b\98e775b8efde74e8c88d0d24f5c9cd12961b9a796a0110a2672d2c31f06df06d.flac,5,9,0,0.444,seinen,,hinanzuercht.,0.778,0.63,0.711,0.649,0.608,0.591,0.148,8,8,10
clips\4697af94-dd63-4d40-8539-14d9c80b313b\98e775b8efde74e8c88d0d24f5c9cd12961b9a796a0110a2672d2c31f06df06d.flac,6,0,0,0.667,Ferien,Etwas,Ich,0.815,0.815,0.67,0.473,0.67,0.473,0.0,8,8,10
clips\4697af94-dd63-4d40-8539-14d9c80b313b\98e775b8efde74e8c88d0d24f5c9cd12961b9a796a0110a2672d2c31f06df06d.flac,6,1,0,0.556,Ferien,wie,werde,0.852,0.889,0.73,0.584,0.755,0.592,-0.037,8,8,10
clips\4697af94-dd63-4d40-8539-14d9c80b313b\98e775b8efde74e8c88d0d24f5c9cd12961b9a796a0110a2672d2c31f06df06d.flac,6,2,0,0.444,Ferien,das,das,0.778,0.778,0.711,0.649,0.711,0.649,0.0,8,8,10
clips\4697af94-dd63-4d40-8539-14d9c80b313b\98e775b8efde74e8c88d0d24f5c9cd12961b9a796a0110a2672d2c31f06df06d.flac,6,3,0,0.333,Ferien,Brühen,"fröhnen,",0.852,0.852,0.796,0.748,0.796,0.748,0.0,8,8,10
clips\4697af94-dd63-4d40-8539-14d9c80b313b\98e775b8efde74e8c88d0d24f5c9cd12961b9a796a0110a2672d2c31f06df06d.flac,6,4,0,0.222,Ferien,aus,auf,0.778,0.778,0.778,0.778,0.778,0.778,0.0,8,8,10
clips\4697af94-dd63-4d40-8539-14d9c80b313b\98e775b8efde74e8c88d0d24f5c9cd12961b9a796a0110a2672d2c31f06df06d.flac,6,5,0,0.111,Ferien,seiner,den,0.852,0.852,0.863,0.87,0.863,0.87,0.0,8,8,10
clips\4697af94-dd63-4d40-8539-14d9c80b313b\98e775b8efde74e8c88d0d24f5c9cd12961b9a796a0110a2672d2c31f06df06d.flac,6,6,1,0.0,Ferien,Ferien,wir,1.0,0.815,1.0,1.0,0.87,0.898,0.185,8,8,10
clips\4697af94-dd63-4d40-8539-14d9c80b313b\98e775b8efde74e8c88d0d24f5c9cd12961b9a796a0110a2672d2c31f06df06d.flac,6,7,0,0.111,Ferien,zurückkommen.,nicht,0.667,0.778,0.734,0.762,0.811,0.83,-0.111,8,8,10
clips\4697af94-dd63-4d40-8539-14d9c80b313b\98e775b8efde74e8c88d0d24f5c9cd12961b9a796a0110a2672d2c31f06df06d.flac,6,8,0,0.222,Ferien,,dafür,0.778,0.778,0.778,0.778,0.778,0.778,0.0,8,8,10
clips\4697af94-dd63-4d40-8539-14d9c80b313b\98e775b8efde74e8c88d0d24f5c9cd12961b9a796a0110a2672d2c31f06df06d.flac,6,9,0,0.333,Ferien,,hinanzuercht.,0.778,0.63,0.745,0.718,0.641,0.648,0.148,8,8,10
clips\4697af94-dd63-4d40-8539-14d9c80b313b\98e775b8efde74e8c88d0d24f5c9cd12961b9a796a0110a2672d2c31f06df06d.flac,7,0,0,0.778,zurückgekommen.,Etwas,Ich,0.519,0.519,0.43,0.311,0.43,0.311,0.0,8,8,10
clips\4697af94-dd63-4d40-8539-14d9c80b313b\98e775b8efde74e8c88d0d24f5c9cd12961b9a796a0110a2672d2c31f06df06d.flac,7,1,0,0.667,zurückgekommen.,wie,werde,0.519,0.556,0.463,0.406,0.489,0.417,-0.037,8,8,10
clips\4697af94-dd63-4d40-8539-14d9c80b313b\98e775b8efde74e8c88d0d24f5c9cd12961b9a796a0110a2672d2c31f06df06d.flac,7,2,0,0.556,zurückgekommen.,das,das,0.481,0.481,0.47,0.462,0.47,0.462,0.0,8,8,10
clips\4697af94-dd63-4d40-8539-14d9c80b313b\98e775b8efde74e8c88d0d24f5c9cd12961b9a796a0110a2672d2c31f06df06d.flac,7,3,0,0.444,zurückgekommen.,Brühen,"fröhnen,",0.63,0.593,0.608,0.591,0.582,0.574,0.037,8,8,10
clips\4697af94-dd63-4d40-8539-14d9c80b313b\98e775b8efde74e8c88d0d24f5c9cd12961b9a796a0110a2672d2c31f06df06d.flac,7,4,0,0.333,zurückgekommen.,aus,auf,0.519,0.519,0.563,0.584,0.563,0.584,0.0,8,8,10
clips\4697af94-dd63-4d40-8539-14d9c80b313b\98e775b8efde74e8c88d0d24f5c9cd12961b9a796a0110a2672d2c31f06df06d.flac,7,5,0,0.222,zurückgekommen.,seiner,den,0.556,0.556,0.623,0.649,0.623,0.649,0.0,8,8,10
clips\4697af94-dd63-4d40-8539-14d9c80b313b\98e775b8efde74e8c88d0d24f5c9cd12961b9a796a0110a2672d2c31f06df06d.flac,7,6,0,0.111,zurückgekommen.,Ferien,wir,0.593,0.519,0.682,0.711,0.63,0.655,0.074,8,8,10
clips\4697af94-dd63-4d40-8539-14d9c80b313b\98e775b8efde74e8c88d0d24f5c9cd12961b9a796a0110a2672d2c31f06df06d.flac,7,7,1,0.0,zurückgekommen.,zurückkommen.,nicht,0.926,0.519,0.948,0.962,0.663,0.683,0.407,8,8,10
clips\4697af94-dd63-4d40-8539-14d9c80b313b\98e775b8efde74e8c88d0d24f5c9cd12961b9a796a0110a2672d2c31f06df06d.flac,7,8,0,0.111,zurückgekommen.,,dafür,0.481,0.519,0.603,0.624,0.63,0.655,-0.038,8,8,10
clips\4697af94-dd63-4d40-8539-14d9c80b313b\98e775b8efde74e8c88d0d24f5c9cd12961b9a796a0110a2672d2c31f06df06d.flac,7,9,0,0.222,zurückgekommen.,,hinanzuercht.,0.481,0.519,0.57,0.594,0.597,0.623,-0.038,8,8,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,0,0,1,0.0,Bei,Bei,Bei,1.0,1.0,1.0,1.0,1.0,1.0,0.0,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,0,1,0,0.1,Bei,aller,der,0.852,0.926,0.866,0.875,0.918,0.913,-0.074,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,0,2,0,0.2,Bei,meisten,allermeiste,0.815,0.667,0.81,0.807,0.707,0.727,0.148,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,0,3,0,0.3,Bei,Kandidaten,Kandidatin,0.667,0.667,0.677,0.683,0.677,0.683,0.0,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,0,4,0,0.4,Bei,und,und,0.889,0.889,0.802,0.716,0.802,0.716,0.0,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,0,5,0,0.5,Bei,Kandidaten,Kandidat,0.667,0.741,0.617,0.572,0.669,0.597,-0.074,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,0,6,0,0.6,Bei,wurden,des,0.815,0.926,0.69,0.537,0.768,0.559,-0.111,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,0,7,0,0.7,Bei,in,Inklusse-Riferentrike,0.889,0.333,0.712,0.449,0.323,0.316,0.556,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,0,8,0,0.8,Bei,größere,gemacht,0.741,0.778,0.579,0.315,0.605,0.318,-0.037,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,0,9,0,0.9,Bei,Veränderungen,wurde.,0.556,0.815,0.419,0.17,0.6,0.178,-0.259,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,0,10,0,1.0,Bei,gemacht.,,0.778,0.889,0.545,0.0,0.622,0.0,-0.111,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,1,0,0,0.1,den,Bei,Bei,0.926,0.926,0.918,0.913,0.918,0.913,0.0,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,1,1,1,0.0,den,aller,der,0.852,0.963,0.896,0.92,0.974,0.981,-0.111,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,1,2,0,0.1,den,meisten,allermeiste,0.815,0.63,0.841,0.855,0.711,0.741,0.185,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,1,3,0,0.2,den,Kandidaten,Kandidatin,0.741,0.704,0.759,0.769,0.733,0.749,0.037,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,1,4,0,0.3,den,und,und,0.889,0.889,0.832,0.783,0.832,0.783,0.0,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,1,5,0,0.4,den,Kandidaten,Kandidat,0.741,0.741,0.699,0.663,0.699,0.663,0.0,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,1,6,0,0.5,den,wurden,des,0.889,0.963,0.772,0.64,0.824,0.658,-0.074,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,1,7,0,0.6,den,in,Inklusse-Riferentrike,0.926,0.333,0.768,0.559,0.353,0.363,0.593,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,1,8,0,0.7,den,größere,gemacht,0.741,0.778,0.609,0.427,0.635,0.433,-0.037,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,1,9,0,0.8,den,Veränderungen,wurde.,0.63,0.852,0.501,0.304,0.656,0.324,-0.222,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,1,10,0,0.9,den,gemacht.,,0.778,0.889,0.575,0.177,0.652,0.18,-0.111,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,2,0,0,0.2,allermeisten,Bei,Bei,0.63,0.63,0.681,0.705,0.681,0.705,0.0,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,2,1,0,0.1,allermeisten,aller,der,0.741,0.63,0.789,0.813,0.711,0.741,0.111,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,2,2,1,0.0,allermeisten,meisten,allermeiste,0.815,0.963,0.87,0.898,0.974,0.981,-0.148,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,2,3,0,0.1,allermeisten,Kandidaten,Kandidatin,0.667,0.63,0.737,0.766,0.711,0.741,0.037,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,2,4,0,0.2,allermeisten,und,und,0.556,0.556,0.629,0.656,0.629,0.656,0.0,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,2,5,0,0.3,allermeisten,Kandidaten,Kandidat,0.667,0.593,0.677,0.683,0.625,0.642,0.074,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,2,6,0,0.4,allermeisten,wurden,des,0.667,0.63,0.647,0.632,0.621,0.615,0.037,11,11,10
clips\e6a8968c-d53c-4f76-80b5-15923136987b\1ce4fcfa8077df19e0181bbc7609f2269bed4ef87d26fd15a81b3a1aa41021af.flac,2,7,0,0.5,allermeisten,in,Inklusse-Riferentrike,0.63,0.444,0.591,0.558,0.461,0.47,0.186,11,11,10
