clip_id,src_word_index,target_word_index,is_same_position,position_score,src_word,dat_word,dit_word,dat_lev_sim,dit_lev_sim,dat_combined_weighted,dat_combined_harmonic,dit_combined_weighted,dit_combined_harmonic,dat_advantage,src_len,dat_len,dit_len
clips\c4c03e6f-50a2-4d24-ae88-caf3032798fa\ad9f703eba14f64d3585c4056f00656af8ccbbac15320edf8986c2d63a222f13.flac,4,0,0,0.667,Schüsse,In,guijungs,0.0,0.0,0.1,0.0,0.1,0.0,0.0,7,7,2
clips\c4c03e6f-50a2-4d24-ae88-caf3032798fa\ad9f703eba14f64d3585c4056f00656af8ccbbac15320edf8986c2d63a222f13.flac,4,1,0,0.5,Schüsse,der,Thats,0.0,0.286,0.15,0.0,0.35,0.364,-0.286,7,7,2
clips\c4c03e6f-50a2-4d24-ae88-caf3032798fa\ad9f703eba14f64d3585c4056f00656af8ccbbac15320edf8986c2d63a222f13.flac,4,2,0,0.333,Schüsse,Nacht,,0.143,0.0,0.3,0.236,0.2,0.0,0.143,7,7,2
clips\c4c03e6f-50a2-4d24-ae88-caf3032798fa\ad9f703eba14f64d3585c4056f00656af8ccbbac15320edf8986c2d63a222f13.flac,4,3,0,0.167,Schüsse,sind,,0.143,0.0,0.35,0.244,0.25,0.0,0.143,7,7,2
clips\c4c03e6f-50a2-4d24-ae88-caf3032798fa\ad9f703eba14f64d3585c4056f00656af8ccbbac15320edf8986c2d63a222f13.flac,4,4,1,0.0,Schüsse,Schüsse,,1.0,0.0,1.0,1.0,0.3,0.0,1.0,7,7,2
clips\c4c03e6f-50a2-4d24-ae88-caf3032798fa\ad9f703eba14f64d3585c4056f00656af8ccbbac15320edf8986c2d63a222f13.flac,4,5,0,0.167,Schüsse,gehören,,0.143,0.0,0.35,0.244,0.25,0.0,0.143,7,7,2
clips\c4c03e6f-50a2-4d24-ae88-caf3032798fa\ad9f703eba14f64d3585c4056f00656af8ccbbac15320edf8986c2d63a222f13.flac,4,6,0,0.333,Schüsse,sie.,,0.286,0.0,0.4,0.4,0.2,0.0,0.286,7,7,2
clips\c4c03e6f-50a2-4d24-ae88-caf3032798fa\ad9f703eba14f64d3585c4056f00656af8ccbbac15320edf8986c2d63a222f13.flac,5,0,0,0.833,zu,In,guijungs,0.0,0.125,0.05,0.0,0.138,0.143,-0.125,7,7,2
clips\c4c03e6f-50a2-4d24-ae88-caf3032798fa\ad9f703eba14f64d3585c4056f00656af8ccbbac15320edf8986c2d63a222f13.flac,5,1,0,0.667,zu,der,Thats,0.0,0.0,0.1,0.0,0.1,0.0,0.0,7,7,2
clips\c4c03e6f-50a2-4d24-ae88-caf3032798fa\ad9f703eba14f64d3585c4056f00656af8ccbbac15320edf8986c2d63a222f13.flac,5,2,0,0.5,zu,Nacht,,0.0,0.0,0.15,0.0,0.15,0.0,0.0,7,7,2
clips\c4c03e6f-50a2-4d24-ae88-caf3032798fa\ad9f703eba14f64d3585c4056f00656af8ccbbac15320edf8986c2d63a222f13.flac,5,3,0,0.333,zu,sind,,0.0,0.0,0.2,0.0,0.2,0.0,0.0,7,7,2
clips\c4c03e6f-50a2-4d24-ae88-caf3032798fa\ad9f703eba14f64d3585c4056f00656af8ccbbac15320edf8986c2d63a222f13.flac,5,4,0,0.167,zu,Schüsse,,0.0,0.0,0.25,0.0,0.25,0.0,0.0,7,7,2
clips\c4c03e6f-50a2-4d24-ae88-caf3032798fa\ad9f703eba14f64d3585c4056f00656af8ccbbac15320edf8986c2d63a222f13.flac,5,5,1,0.0,zu,gehören,,0.0,0.0,0.3,0.0,0.3,0.0,0.0,7,7,2
clips\c4c03e6f-50a2-4d24-ae88-caf3032798fa\ad9f703eba14f64d3585c4056f00656af8ccbbac15320edf8986c2d63a222f13.flac,5,6,0,0.167,zu,sie.,,0.0,0.0,0.25,0.0,0.25,0.0,0.0,7,7,2
clips\c4c03e6f-50a2-4d24-ae88-caf3032798fa\ad9f703eba14f64d3585c4056f00656af8ccbbac15320edf8986c2d63a222f13.flac,6,0,0,1.0,hören.,In,guijungs,0.2,0.125,0.14,0.0,0.087,0.0,0.075,7,7,2
clips\c4c03e6f-50a2-4d24-ae88-caf3032798fa\ad9f703eba14f64d3585c4056f00656af8ccbbac15320edf8986c2d63a222f13.flac,6,1,0,0.833,hören.,der,Thats,0.2,0.0,0.19,0.182,0.05,0.0,0.2,7,7,2
clips\c4c03e6f-50a2-4d24-ae88-caf3032798fa\ad9f703eba14f64d3585c4056f00656af8ccbbac15320edf8986c2d63a222f13.flac,6,2,0,0.667,hören.,Nacht,,0.0,0.0,0.1,0.0,0.1,0.0,0.0,7,7,2
clips\c4c03e6f-50a2-4d24-ae88-caf3032798fa\ad9f703eba14f64d3585c4056f00656af8ccbbac15320edf8986c2d63a222f13.flac,6,3,0,0.5,hören.,sind,,0.0,0.0,0.15,0.0,0.15,0.0,0.0,7,7,2
clips\c4c03e6f-50a2-4d24-ae88-caf3032798fa\ad9f703eba14f64d3585c4056f00656af8ccbbac15320edf8986c2d63a222f13.flac,6,4,0,0.333,hören.,Schüsse,,0.143,0.0,0.3,0.236,0.2,0.0,0.143,7,7,2
clips\c4c03e6f-50a2-4d24-ae88-caf3032798fa\ad9f703eba14f64d3585c4056f00656af8ccbbac15320edf8986c2d63a222f13.flac,6,5,0,0.167,hören.,gehören,,0.714,0.0,0.75,0.769,0.25,0.0,0.714,7,7,2
clips\c4c03e6f-50a2-4d24-ae88-caf3032798fa\ad9f703eba14f64d3585c4056f00656af8ccbbac15320edf8986c2d63a222f13.flac,6,6,1,0.0,hören.,sie.,,0.2,0.0,0.44,0.333,0.3,0.0,0.2,7,7,2
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\bc825b5554d0ce15f5ad5ab58b3612effcc6a6164cb41a64662c97bb863225a1.flac,0,0,1,0.0,100,100%,100%,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8,5,6
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\bc825b5554d0ce15f5ad5ab58b3612effcc6a6164cb41a64662c97bb863225a1.flac,0,1,0,0.143,100,vom,vom,0.0,0.0,0.257,0.0,0.257,0.0,0.0,8,5,6
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\bc825b5554d0ce15f5ad5ab58b3612effcc6a6164cb41a64662c97bb863225a1.flac,0,2,0,0.286,100,Umsatzgönnt,Umsatz,0.0,0.0,0.214,0.0,0.214,0.0,0.0,8,5,6
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\bc825b5554d0ce15f5ad5ab58b3612effcc6a6164cb41a64662c97bb863225a1.flac,0,3,0,0.429,100,an,gönnt,0.0,0.0,0.171,0.0,0.171,0.0,0.0,8,5,6
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\bc825b5554d0ce15f5ad5ab58b3612effcc6a6164cb41a64662c97bb863225a1.flac,0,4,0,0.571,100,mirter.,an,0.0,0.0,0.129,0.0,0.129,0.0,0.0,8,5,6
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\bc825b5554d0ce15f5ad5ab58b3612effcc6a6164cb41a64662c97bb863225a1.flac,0,5,0,0.714,100,,mirter.,0.0,0.0,0.086,0.0,0.086,0.0,0.0,8,5,6
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\bc825b5554d0ce15f5ad5ab58b3612effcc6a6164cb41a64662c97bb863225a1.flac,1,0,0,0.143,Prozent,100%,100%,0.0,0.0,0.257,0.0,0.257,0.0,0.0,8,5,6
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\bc825b5554d0ce15f5ad5ab58b3612effcc6a6164cb41a64662c97bb863225a1.flac,1,1,1,0.0,Prozent,vom,vom,0.143,0.143,0.4,0.25,0.4,0.25,0.0,8,5,6
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\bc825b5554d0ce15f5ad5ab58b3612effcc6a6164cb41a64662c97bb863225a1.flac,1,2,0,0.143,Prozent,Umsatzgönnt,Umsatz,0.273,0.0,0.448,0.414,0.257,0.0,0.273,8,5,6
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\bc825b5554d0ce15f5ad5ab58b3612effcc6a6164cb41a64662c97bb863225a1.flac,1,3,0,0.286,Prozent,an,gönnt,0.143,0.286,0.314,0.238,0.414,0.408,-0.143,8,5,6
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\bc825b5554d0ce15f5ad5ab58b3612effcc6a6164cb41a64662c97bb863225a1.flac,1,4,0,0.429,Prozent,mirter.,an,0.143,0.143,0.271,0.229,0.271,0.229,0.0,8,5,6
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\bc825b5554d0ce15f5ad5ab58b3612effcc6a6164cb41a64662c97bb863225a1.flac,1,5,0,0.571,Prozent,,mirter.,0.0,0.143,0.129,0.0,0.229,0.214,-0.143,8,5,6
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\bc825b5554d0ce15f5ad5ab58b3612effcc6a6164cb41a64662c97bb863225a1.flac,2,0,0,0.286,des,100%,100%,0.0,0.0,0.214,0.0,0.214,0.0,0.0,8,5,6
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\bc825b5554d0ce15f5ad5ab58b3612effcc6a6164cb41a64662c97bb863225a1.flac,2,1,0,0.143,des,vom,vom,0.0,0.0,0.257,0.0,0.257,0.0,0.0,8,5,6
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\bc825b5554d0ce15f5ad5ab58b3612effcc6a6164cb41a64662c97bb863225a1.flac,2,2,1,0.0,des,Umsatzgönnt,Umsatz,0.091,0.167,0.364,0.167,0.417,0.286,-0.076,8,5,6
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\bc825b5554d0ce15f5ad5ab58b3612effcc6a6164cb41a64662c97bb863225a1.flac,2,3,0,0.143,des,an,gönnt,0.0,0.0,0.257,0.0,0.257,0.0,0.0,8,5,6
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\bc825b5554d0ce15f5ad5ab58b3612effcc6a6164cb41a64662c97bb863225a1.flac,2,4,0,0.286,des,mirter.,an,0.167,0.0,0.331,0.271,0.214,0.0,0.167,8,5,6
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\bc825b5554d0ce15f5ad5ab58b3612effcc6a6164cb41a64662c97bb863225a1.flac,2,5,0,0.429,des,,mirter.,0.0,0.167,0.171,0.0,0.288,0.258,-0.167,8,5,6
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\bc825b5554d0ce15f5ad5ab58b3612effcc6a6164cb41a64662c97bb863225a1.flac,3,0,0,0.429,Umsatzes,100%,100%,0.0,0.0,0.171,0.0,0.171,0.0,0.0,8,5,6
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\bc825b5554d0ce15f5ad5ab58b3612effcc6a6164cb41a64662c97bb863225a1.flac,3,1,0,0.286,Umsatzes,vom,vom,0.0,0.0,0.214,0.0,0.214,0.0,0.0,8,5,6
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\bc825b5554d0ce15f5ad5ab58b3612effcc6a6164cb41a64662c97bb863225a1.flac,3,2,0,0.143,Umsatzes,Umsatzgönnt,Umsatz,0.545,0.75,0.639,0.666,0.782,0.8,-0.205,8,5,6
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\bc825b5554d0ce15f5ad5ab58b3612effcc6a6164cb41a64662c97bb863225a1.flac,3,3,1,0.0,Umsatzes,an,gönnt,0.125,0.125,0.388,0.222,0.388,0.222,0.0,8,5,6
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\bc825b5554d0ce15f5ad5ab58b3612effcc6a6164cb41a64662c97bb863225a1.flac,3,4,0,0.143,Umsatzes,mirter.,an,0.375,0.125,0.52,0.522,0.345,0.218,0.25,8,5,6
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\bc825b5554d0ce15f5ad5ab58b3612effcc6a6164cb41a64662c97bb863225a1.flac,3,5,0,0.286,Umsatzes,,mirter.,0.0,0.375,0.214,0.0,0.477,0.492,-0.375,8,5,6
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\bc825b5554d0ce15f5ad5ab58b3612effcc6a6164cb41a64662c97bb863225a1.flac,4,0,0,0.571,gehen,100%,100%,0.0,0.0,0.129,0.0,0.129,0.0,0.0,8,5,6
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\bc825b5554d0ce15f5ad5ab58b3612effcc6a6164cb41a64662c97bb863225a1.flac,4,1,0,0.429,gehen,vom,vom,0.0,0.0,0.171,0.0,0.171,0.0,0.0,8,5,6
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\bc825b5554d0ce15f5ad5ab58b3612effcc6a6164cb41a64662c97bb863225a1.flac,4,2,0,0.286,gehen,Umsatzgönnt,Umsatz,0.091,0.0,0.278,0.161,0.214,0.0,0.091,8,5,6
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\bc825b5554d0ce15f5ad5ab58b3612effcc6a6164cb41a64662c97bb863225a1.flac,4,3,0,0.143,gehen,an,gönnt,0.2,0.2,0.397,0.324,0.397,0.324,0.0,8,5,6
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\bc825b5554d0ce15f5ad5ab58b3612effcc6a6164cb41a64662c97bb863225a1.flac,4,4,1,0.0,gehen,mirter.,an,0.167,0.2,0.417,0.286,0.44,0.333,-0.033,8,5,6
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\bc825b5554d0ce15f5ad5ab58b3612effcc6a6164cb41a64662c97bb863225a1.flac,4,5,0,0.143,gehen,,mirter.,0.0,0.167,0.257,0.0,0.374,0.28,-0.167,8,5,6
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\bc825b5554d0ce15f5ad5ab58b3612effcc6a6164cb41a64662c97bb863225a1.flac,5,0,0,0.714,an,100%,100%,0.0,0.0,0.086,0.0,0.086,0.0,0.0,8,5,6
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\bc825b5554d0ce15f5ad5ab58b3612effcc6a6164cb41a64662c97bb863225a1.flac,5,1,0,0.571,an,vom,vom,0.0,0.0,0.129,0.0,0.129,0.0,0.0,8,5,6
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\bc825b5554d0ce15f5ad5ab58b3612effcc6a6164cb41a64662c97bb863225a1.flac,5,2,0,0.429,an,Umsatzgönnt,Umsatz,0.182,0.167,0.299,0.276,0.288,0.258,0.015,8,5,6
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\bc825b5554d0ce15f5ad5ab58b3612effcc6a6164cb41a64662c97bb863225a1.flac,5,3,0,0.286,an,an,gönnt,1.0,0.2,0.914,0.833,0.354,0.312,0.8,8,5,6
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\bc825b5554d0ce15f5ad5ab58b3612effcc6a6164cb41a64662c97bb863225a1.flac,5,4,0,0.143,an,mirter.,an,0.0,1.0,0.257,0.0,0.957,0.923,-1.0,8,5,6
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\bc825b5554d0ce15f5ad5ab58b3612effcc6a6164cb41a64662c97bb863225a1.flac,5,5,1,0.0,an,,mirter.,0.0,0.0,0.3,0.0,0.3,0.0,0.0,8,5,6
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\bc825b5554d0ce15f5ad5ab58b3612effcc6a6164cb41a64662c97bb863225a1.flac,6,0,0,0.857,den,100%,100%,0.0,0.0,0.043,0.0,0.043,0.0,0.0,8,5,6
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\bc825b5554d0ce15f5ad5ab58b3612effcc6a6164cb41a64662c97bb863225a1.flac,6,1,0,0.714,den,vom,vom,0.0,0.0,0.086,0.0,0.086,0.0,0.0,8,5,6
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\bc825b5554d0ce15f5ad5ab58b3612effcc6a6164cb41a64662c97bb863225a1.flac,6,2,0,0.571,den,Umsatzgönnt,Umsatz,0.091,0.0,0.192,0.15,0.129,0.0,0.091,8,5,6
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\bc825b5554d0ce15f5ad5ab58b3612effcc6a6164cb41a64662c97bb863225a1.flac,6,3,0,0.429,den,an,gönnt,0.333,0.2,0.404,0.421,0.311,0.296,0.133,8,5,6
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\bc825b5554d0ce15f5ad5ab58b3612effcc6a6164cb41a64662c97bb863225a1.flac,6,4,0,0.286,den,mirter.,an,0.167,0.333,0.331,0.271,0.447,0.454,-0.166,8,5,6
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\bc825b5554d0ce15f5ad5ab58b3612effcc6a6164cb41a64662c97bb863225a1.flac,6,5,0,0.143,den,,mirter.,0.0,0.167,0.257,0.0,0.374,0.28,-0.167,8,5,6
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\bc825b5554d0ce15f5ad5ab58b3612effcc6a6164cb41a64662c97bb863225a1.flac,7,0,0,1.0,Mieter.,100%,100%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,5,6
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\bc825b5554d0ce15f5ad5ab58b3612effcc6a6164cb41a64662c97bb863225a1.flac,7,1,0,0.857,Mieter.,vom,vom,0.0,0.0,0.043,0.0,0.043,0.0,0.0,8,5,6
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\bc825b5554d0ce15f5ad5ab58b3612effcc6a6164cb41a64662c97bb863225a1.flac,7,2,0,0.714,Mieter.,Umsatzgönnt,Umsatz,0.182,0.167,0.213,0.222,0.203,0.211,0.015,8,5,6
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\bc825b5554d0ce15f5ad5ab58b3612effcc6a6164cb41a64662c97bb863225a1.flac,7,3,0,0.571,Mieter.,an,gönnt,0.0,0.0,0.129,0.0,0.129,0.0,0.0,8,5,6
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\bc825b5554d0ce15f5ad5ab58b3612effcc6a6164cb41a64662c97bb863225a1.flac,7,4,0,0.429,Mieter.,mirter.,an,0.833,0.0,0.754,0.678,0.171,0.0,0.833,8,5,6
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\bc825b5554d0ce15f5ad5ab58b3612effcc6a6164cb41a64662c97bb863225a1.flac,7,5,0,0.286,Mieter.,,mirter.,0.0,0.833,0.214,0.0,0.797,0.769,-0.833,8,5,6
clips\c81c27c4-3e50-4b38-827e-2fc2bf899dc7\72349cd5e52db61e4e7cfd9713613bdee1e2e1b0fce54025e3fd57c8c4094aa4.flac,0,0,1,0.0,Lions,Leihens,Leions,0.571,0.833,0.7,0.727,0.883,0.909,-0.262,8,11,10
clips\c81c27c4-3e50-4b38-827e-2fc2bf899dc7\72349cd5e52db61e4e7cfd9713613bdee1e2e1b0fce54025e3fd57c8c4094aa4.flac,0,1,0,0.1,Lions,gönnen,gönnet,0.167,0.167,0.387,0.282,0.387,0.282,0.0,8,11,10
clips\c81c27c4-3e50-4b38-827e-2fc2bf899dc7\72349cd5e52db61e4e7cfd9713613bdee1e2e1b0fce54025e3fd57c8c4094aa4.flac,0,2,0,0.2,Lions,es,erst,0.2,0.0,0.38,0.32,0.24,0.0,0.2,8,11,10
clips\c81c27c4-3e50-4b38-827e-2fc2bf899dc7\72349cd5e52db61e4e7cfd9713613bdee1e2e1b0fce54025e3fd57c8c4094aa4.flac,0,3,0,0.3,Lions,erst,mal,0.0,0.0,0.21,0.0,0.21,0.0,0.0,8,11,10
clips\c81c27c4-3e50-4b38-827e-2fc2bf899dc7\72349cd5e52db61e4e7cfd9713613bdee1e2e1b0fce54025e3fd57c8c4094aa4.flac,0,4,0,0.4,Lions,mal,nach,0.0,0.0,0.18,0.0,0.18,0.0,0.0,8,11,10
clips\c81c27c4-3e50-4b38-827e-2fc2bf899dc7\72349cd5e52db61e4e7cfd9713613bdee1e2e1b0fce54025e3fd57c8c4094aa4.flac,0,5,0,0.5,Lions,nach,vier,0.0,0.2,0.15,0.0,0.29,0.286,-0.2,8,11,10
clips\c81c27c4-3e50-4b38-827e-2fc2bf899dc7\72349cd5e52db61e4e7cfd9713613bdee1e2e1b0fce54025e3fd57c8c4094aa4.flac,0,6,0,0.6,Lions,vier,Niederlage,0.2,0.1,0.26,0.267,0.19,0.16,0.1,8,11,10
clips\c81c27c4-3e50-4b38-827e-2fc2bf899dc7\72349cd5e52db61e4e7cfd9713613bdee1e2e1b0fce54025e3fd57c8c4094aa4.flac,0,7,0,0.7,Lions,Niederlage,wie,0.1,0.2,0.16,0.15,0.23,0.24,-0.1,8,11,10
clips\c81c27c4-3e50-4b38-827e-2fc2bf899dc7\72349cd5e52db61e4e7cfd9713613bdee1e2e1b0fce54025e3fd57c8c4094aa4.flac,0,8,0,0.8,Lions,wieder,der,0.167,0.0,0.177,0.182,0.06,0.0,0.167,8,11,10
clips\c81c27c4-3e50-4b38-827e-2fc2bf899dc7\72349cd5e52db61e4e7cfd9713613bdee1e2e1b0fce54025e3fd57c8c4094aa4.flac,0,9,0,0.9,Lions,die,Tij.,0.2,0.2,0.17,0.133,0.17,0.133,0.0,8,11,10
clips\c81c27c4-3e50-4b38-827e-2fc2bf899dc7\72349cd5e52db61e4e7cfd9713613bdee1e2e1b0fce54025e3fd57c8c4094aa4.flac,0,10,0,1.0,Lions,Hei.,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,11,10
clips\c81c27c4-3e50-4b38-827e-2fc2bf899dc7\72349cd5e52db61e4e7cfd9713613bdee1e2e1b0fce54025e3fd57c8c4094aa4.flac,1,0,0,0.1,gewinnen,Leihens,Leions,0.375,0.375,0.532,0.529,0.532,0.529,0.0,8,11,10
clips\c81c27c4-3e50-4b38-827e-2fc2bf899dc7\72349cd5e52db61e4e7cfd9713613bdee1e2e1b0fce54025e3fd57c8c4094aa4.flac,1,1,1,0.0,gewinnen,gönnen,gönnet,0.625,0.5,0.738,0.769,0.65,0.667,0.125,8,11,10
clips\c81c27c4-3e50-4b38-827e-2fc2bf899dc7\72349cd5e52db61e4e7cfd9713613bdee1e2e1b0fce54025e3fd57c8c4094aa4.flac,1,2,0,0.1,gewinnen,es,erst,0.125,0.125,0.358,0.22,0.358,0.22,0.0,8,11,10
clips\c81c27c4-3e50-4b38-827e-2fc2bf899dc7\72349cd5e52db61e4e7cfd9713613bdee1e2e1b0fce54025e3fd57c8c4094aa4.flac,1,3,0,0.2,gewinnen,erst,mal,0.125,0.0,0.328,0.216,0.24,0.0,0.125,8,11,10
clips\c81c27c4-3e50-4b38-827e-2fc2bf899dc7\72349cd5e52db61e4e7cfd9713613bdee1e2e1b0fce54025e3fd57c8c4094aa4.flac,1,4,0,0.3,gewinnen,mal,nach,0.0,0.125,0.21,0.0,0.297,0.212,-0.125,8,11,10
clips\c81c27c4-3e50-4b38-827e-2fc2bf899dc7\72349cd5e52db61e4e7cfd9713613bdee1e2e1b0fce54025e3fd57c8c4094aa4.flac,1,5,0,0.4,gewinnen,nach,vier,0.125,0.25,0.268,0.207,0.355,0.353,-0.125,8,11,10
clips\c81c27c4-3e50-4b38-827e-2fc2bf899dc7\72349cd5e52db61e4e7cfd9713613bdee1e2e1b0fce54025e3fd57c8c4094aa4.flac,1,6,0,0.5,gewinnen,vier,Niederlage,0.25,0.1,0.325,0.333,0.22,0.167,0.15,8,11,10
clips\c81c27c4-3e50-4b38-827e-2fc2bf899dc7\72349cd5e52db61e4e7cfd9713613bdee1e2e1b0fce54025e3fd57c8c4094aa4.flac,1,7,0,0.6,gewinnen,Niederlage,wie,0.1,0.375,0.19,0.16,0.382,0.387,-0.275,8,11,10
clips\c81c27c4-3e50-4b38-827e-2fc2bf899dc7\72349cd5e52db61e4e7cfd9713613bdee1e2e1b0fce54025e3fd57c8c4094aa4.flac,1,8,0,0.7,gewinnen,wieder,der,0.375,0.125,0.352,0.333,0.178,0.176,0.25,8,11,10
clips\c81c27c4-3e50-4b38-827e-2fc2bf899dc7\72349cd5e52db61e4e7cfd9713613bdee1e2e1b0fce54025e3fd57c8c4094aa4.flac,1,9,0,0.8,gewinnen,die,Tij.,0.25,0.125,0.235,0.222,0.147,0.154,0.125,8,11,10
clips\c81c27c4-3e50-4b38-827e-2fc2bf899dc7\72349cd5e52db61e4e7cfd9713613bdee1e2e1b0fce54025e3fd57c8c4094aa4.flac,1,10,0,0.9,gewinnen,Hei.,,0.25,0.0,0.205,0.143,0.03,0.0,0.25,8,11,10
clips\c81c27c4-3e50-4b38-827e-2fc2bf899dc7\72349cd5e52db61e4e7cfd9713613bdee1e2e1b0fce54025e3fd57c8c4094aa4.flac,2,0,0,0.2,erstmals,Leihens,Leions,0.125,0.125,0.328,0.216,0.328,0.216,0.0,8,11,10
clips\c81c27c4-3e50-4b38-827e-2fc2bf899dc7\72349cd5e52db61e4e7cfd9713613bdee1e2e1b0fce54025e3fd57c8c4094aa4.flac,2,1,0,0.1,erstmals,gönnen,gönnet,0.0,0.0,0.27,0.0,0.27,0.0,0.0,8,11,10
clips\c81c27c4-3e50-4b38-827e-2fc2bf899dc7\72349cd5e52db61e4e7cfd9713613bdee1e2e1b0fce54025e3fd57c8c4094aa4.flac,2,2,1,0.0,erstmals,es,erst,0.25,0.5,0.475,0.4,0.65,0.667,-0.25,8,11,10
clips\c81c27c4-3e50-4b38-827e-2fc2bf899dc7\72349cd5e52db61e4e7cfd9713613bdee1e2e1b0fce54025e3fd57c8c4094aa4.flac,2,3,0,0.1,erstmals,erst,mal,0.5,0.375,0.62,0.643,0.532,0.529,0.125,8,11,10
clips\c81c27c4-3e50-4b38-827e-2fc2bf899dc7\72349cd5e52db61e4e7cfd9713613bdee1e2e1b0fce54025e3fd57c8c4094aa4.flac,2,4,0,0.2,erstmals,mal,nach,0.375,0.125,0.502,0.511,0.328,0.216,0.25,8,11,10
clips\c81c27c4-3e50-4b38-827e-2fc2bf899dc7\72349cd5e52db61e4e7cfd9713613bdee1e2e1b0fce54025e3fd57c8c4094aa4.flac,2,5,0,0.3,erstmals,nach,vier,0.125,0.0,0.297,0.212,0.21,0.0,0.125,8,11,10
clips\c81c27c4-3e50-4b38-827e-2fc2bf899dc7\72349cd5e52db61e4e7cfd9713613bdee1e2e1b0fce54025e3fd57c8c4094aa4.flac,2,6,0,0.4,erstmals,vier,Niederlage,0.0,0.2,0.18,0.0,0.32,0.3,-0.2,8,11,10
clips\c81c27c4-3e50-4b38-827e-2fc2bf899dc7\72349cd5e52db61e4e7cfd9713613bdee1e2e1b0fce54025e3fd57c8c4094aa4.flac,2,7,0,0.5,erstmals,Niederlage,wie,0.2,0.0,0.29,0.286,0.15,0.0,0.2,8,11,10
clips\c81c27c4-3e50-4b38-827e-2fc2bf899dc7\72349cd5e52db61e4e7cfd9713613bdee1e2e1b0fce54025e3fd57c8c4094aa4.flac,2,8,0,0.6,erstmals,wieder,der,0.0,0.125,0.12,0.0,0.208,0.19,-0.125,8,11,10
clips\c81c27c4-3e50-4b38-827e-2fc2bf899dc7\72349cd5e52db61e4e7cfd9713613bdee1e2e1b0fce54025e3fd57c8c4094aa4.flac,2,9,0,0.7,erstmals,die,Tij.,0.0,0.125,0.09,0.0,0.178,0.176,-0.125,8,11,10
clips\c81c27c4-3e50-4b38-827e-2fc2bf899dc7\72349cd5e52db61e4e7cfd9713613bdee1e2e1b0fce54025e3fd57c8c4094aa4.flac,2,10,0,0.8,erstmals,Hei.,,0.0,0.0,0.06,0.0,0.06,0.0,0.0,8,11,10
