clip_id,word_index,src_word,dat_at_pos,dit_at_pos,dat_possibility,dit_possibility,dat_advantage,is_discrepancy,src_len,dat_len,dit_len,dat_len_ratio,dit_len_ratio
clips\00fafc97-bf8b-4f35-ae97-b22e83e150f2\473c0f9bacb48be6960fd204287de34ff766e11b23eb3d7181b173a9cfc3897b.flac,4,viel,fehl,ein,0.0,0.0,0.0,0,7,7,7,1.0,1.0
clips\00fafc97-bf8b-4f35-ae97-b22e83e150f2\473c0f9bacb48be6960fd204287de34ff766e11b23eb3d7181b173a9cfc3897b.flac,5,zu,zu,さac,1.0,0.0,1.0,1,7,7,7,1.0,1.0
clips\00fafc97-bf8b-4f35-ae97-b22e83e150f2\473c0f9bacb48be6960fd204287de34ff766e11b23eb3d7181b173a9cfc3897b.flac,6,teuer.,durch.,spiritual,0.0,0.0,0.0,0,7,7,7,1.0,1.0
clips\e4d6b98b-b3f3-4e0f-9954-4abb7de23540\b86b7083408d68481fd9d0c2d8a3a20f84e7de331c81c1fe4dbfa77a72b5a4a8.flac,0,SO,Sollte,Solldroher,0.0,0.0,0.0,0,6,5,7,0.833,1.167
clips\e4d6b98b-b3f3-4e0f-9954-4abb7de23540\b86b7083408d68481fd9d0c2d8a3a20f84e7de331c81c1fe4dbfa77a72b5a4a8.flac,1,hat,man,hat,0.0,1.0,-1.0,1,6,5,7,0.833,1.167
clips\e4d6b98b-b3f3-4e0f-9954-4abb7de23540\b86b7083408d68481fd9d0c2d8a3a20f84e7de331c81c1fe4dbfa77a72b5a4a8.flac,2,die,die,dieышchnitt,1.0,0.0,1.0,1,6,5,7,0.833,1.167
clips\e4d6b98b-b3f3-4e0f-9954-4abb7de23540\b86b7083408d68481fd9d0c2d8a3a20f84e7de331c81c1fe4dbfa77a72b5a4a8.flac,3,ganze,Gottschweite,fistensichtlich,0.0,0.0,0.0,0,6,5,7,0.833,1.167
clips\e4d6b98b-b3f3-4e0f-9954-4abb7de23540\b86b7083408d68481fd9d0c2d8a3a20f84e7de331c81c1fe4dbfa77a72b5a4a8.flac,4,Schweiz,bezeichnigt.,gesch,0.0,0.0,0.0,0,6,5,7,0.833,1.167
clips\e4d6b98b-b3f3-4e0f-9954-4abb7de23540\b86b7083408d68481fd9d0c2d8a3a20f84e7de331c81c1fe4dbfa77a72b5a4a8.flac,5,beschäftigt.,,انemente,0.0,0.0,0.0,0,6,5,7,0.833,1.167
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\eaa6383c98c24ff2fddd977a6aa32560b9592d71ce76e514b1acb35c0cf0e2a1.flac,0,Können,Hören,Oder,0.0,0.0,0.0,0,8,10,6,1.25,0.75
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\eaa6383c98c24ff2fddd977a6aa32560b9592d71ce76e514b1acb35c0cf0e2a1.flac,1,Sie,Sie,die,1.0,0.0,1.0,1,8,10,6,1.25,0.75
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\eaa6383c98c24ff2fddd977a6aa32560b9592d71ce76e514b1acb35c0cf0e2a1.flac,2,die,dir,Richtigkeit,0.0,0.0,0.0,0,8,10,6,1.25,0.75
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\eaa6383c98c24ff2fddd977a6aa32560b9592d71ce76e514b1acb35c0cf0e2a1.flac,3,Antwort,an,noch,0.0,0.0,0.0,0,8,10,6,1.25,0.75
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\eaa6383c98c24ff2fddd977a6aa32560b9592d71ce76e514b1acb35c0cf0e2a1.flac,4,auf,dorthofem,d,0.0,0.0,0.0,0,8,10,6,1.25,0.75
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\eaa6383c98c24ff2fddd977a6aa32560b9592d71ce76e514b1acb35c0cf0e2a1.flac,5,Carlos,Carlos,"2002,",1.0,0.0,1.0,1,8,10,6,1.25,0.75
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\eaa6383c98c24ff2fddd977a6aa32560b9592d71ce76e514b1acb35c0cf0e2a1.flac,6,Frage,in,,0.0,0.0,0.0,0,8,10,6,1.25,0.75
clips\6e084270-8d26-43d9-ba69-5e8ee793ab8c\eaa6383c98c24ff2fddd977a6aa32560b9592d71ce76e514b1acb35c0cf0e2a1.flac,7,nachvollziehen?,die,,0.0,0.0,0.0,0,8,10,6,1.25,0.75
clips\c81c27c4-3e50-4b38-827e-2fc2bf899dc7\8951077a9c33e880dc07824de3df9c8206f6301177748a2d6c656a2a2cfa28d1.flac,0,Bei,Wie,In,0.0,0.0,0.0,0,10,11,8,1.1,0.8
clips\c81c27c4-3e50-4b38-827e-2fc2bf899dc7\8951077a9c33e880dc07824de3df9c8206f6301177748a2d6c656a2a2cfa28d1.flac,1,seinem,im,diesem列el,0.0,0.0,0.0,0,10,11,8,1.1,0.8
clips\c81c27c4-3e50-4b38-827e-2fc2bf899dc7\8951077a9c33e880dc07824de3df9c8206f6301177748a2d6c656a2a2cfa28d1.flac,2,letzten,letzten,Bayum,1.0,0.0,1.0,1,10,11,8,1.1,0.8
clips\c81c27c4-3e50-4b38-827e-2fc2bf899dc7\8951077a9c33e880dc07824de3df9c8206f6301177748a2d6c656a2a2cfa28d1.flac,3,Triumph,Trim,hat,0.0,0.0,0.0,0,10,11,8,1.1,0.8
clips\c81c27c4-3e50-4b38-827e-2fc2bf899dc7\8951077a9c33e880dc07824de3df9c8206f6301177748a2d6c656a2a2cfa28d1.flac,4,gab,fährt,Torms,0.0,0.0,0.0,0,10,11,8,1.1,0.8
clips\c81c27c4-3e50-4b38-827e-2fc2bf899dc7\8951077a9c33e880dc07824de3df9c8206f6301177748a2d6c656a2a2cfa28d1.flac,5,Armstrong,der,AnkliktsFonda,0.0,0.0,0.0,0,10,11,8,1.1,0.8
clips\c81c27c4-3e50-4b38-827e-2fc2bf899dc7\8951077a9c33e880dc07824de3df9c8206f6301177748a2d6c656a2a2cfa28d1.flac,6,gleichzeitig,Armstand,Musik,0.0,0.0,0.0,0,10,11,8,1.1,0.8
clips\c81c27c4-3e50-4b38-827e-2fc2bf899dc7\8951077a9c33e880dc07824de3df9c8206f6301177748a2d6c656a2a2cfa28d1.flac,7,seinen,gleichzeitig,gedrió.,0.0,0.0,0.0,0,10,11,8,1.1,0.8
clips\c81c27c4-3e50-4b38-827e-2fc2bf899dc7\8951077a9c33e880dc07824de3df9c8206f6301177748a2d6c656a2a2cfa28d1.flac,8,Rücktritt,seine,,0.0,0.0,0.0,0,10,11,8,1.1,0.8
clips\c81c27c4-3e50-4b38-827e-2fc2bf899dc7\8951077a9c33e880dc07824de3df9c8206f6301177748a2d6c656a2a2cfa28d1.flac,9,bekannt.,Rippetrieppe,,0.0,0.0,0.0,0,10,11,8,1.1,0.8
clips\6427c123-f701-438f-8d2b-e97ced2fc970\7f91f9b3d568472ae01382a089acf229c16cfc80d6d1a7df83c162f1a8f418b9.flac,0,Dann,Dann,Dann,1.0,1.0,0.0,0,7,8,7,1.143,1.0
clips\6427c123-f701-438f-8d2b-e97ced2fc970\7f91f9b3d568472ae01382a089acf229c16cfc80d6d1a7df83c162f1a8f418b9.flac,1,nimmt,hat,hat,0.0,0.0,0.0,0,7,8,7,1.143,1.0
clips\6427c123-f701-438f-8d2b-e97ced2fc970\7f91f9b3d568472ae01382a089acf229c16cfc80d6d1a7df83c162f1a8f418b9.flac,2,das,das,das,1.0,1.0,0.0,0,7,8,7,1.143,1.0
clips\6427c123-f701-438f-8d2b-e97ced2fc970\7f91f9b3d568472ae01382a089acf229c16cfc80d6d1a7df83c162f1a8f418b9.flac,3,Video,Video,Video,1.0,1.0,0.0,0,7,8,7,1.143,1.0
clips\6427c123-f701-438f-8d2b-e97ced2fc970\7f91f9b3d568472ae01382a089acf229c16cfc80d6d1a7df83c162f1a8f418b9.flac,4,eine,ein,immer,0.0,0.0,0.0,0,7,8,7,1.143,1.0
clips\6427c123-f701-438f-8d2b-e97ced2fc970\7f91f9b3d568472ae01382a089acf229c16cfc80d6d1a7df83c162f1a8f418b9.flac,5,merkwürdige,merkwürdigig,Krüte,0.0,0.0,0.0,0,7,8,7,1.143,1.0
clips\6427c123-f701-438f-8d2b-e97ced2fc970\7f91f9b3d568472ae01382a089acf229c16cfc80d6d1a7df83c162f1a8f418b9.flac,6,Wende.,Wandel,gewandet.,0.0,0.0,0.0,0,7,8,7,1.143,1.0
clips\460a10ef-020f-4559-810a-115a066b9bab\a6b127eeacf2f018ead0937bfdf81f6e59f0e4dd20c9314f2392b67b596601c8.flac,0,Amerikaner,Amerikaner,Am,1.0,0.0,1.0,1,7,7,12,1.0,1.714
clips\460a10ef-020f-4559-810a-115a066b9bab\a6b127eeacf2f018ead0937bfdf81f6e59f0e4dd20c9314f2392b67b596601c8.flac,1,können,können,Rick,1.0,0.0,1.0,1,7,7,12,1.0,1.714
clips\460a10ef-020f-4559-810a-115a066b9bab\a6b127eeacf2f018ead0937bfdf81f6e59f0e4dd20c9314f2392b67b596601c8.flac,2,offenbar,offenbar,Gnaden,1.0,0.0,1.0,1,7,7,12,1.0,1.714
clips\460a10ef-020f-4559-810a-115a066b9bab\a6b127eeacf2f018ead0937bfdf81f6e59f0e4dd20c9314f2392b67b596601c8.flac,3,über,über,Efendimiz,1.0,0.0,1.0,1,7,7,12,1.0,1.714
clips\460a10ef-020f-4559-810a-115a066b9bab\a6b127eeacf2f018ead0937bfdf81f6e59f0e4dd20c9314f2392b67b596601c8.flac,4,sich,sich,"bartet,",1.0,0.0,1.0,1,7,7,12,1.0,1.714
clips\460a10ef-020f-4559-810a-115a066b9bab\a6b127eeacf2f018ead0937bfdf81f6e59f0e4dd20c9314f2392b67b596601c8.flac,5,selber,selber,bis,1.0,0.0,1.0,1,7,7,12,1.0,1.714
clips\460a10ef-020f-4559-810a-115a066b9bab\a6b127eeacf2f018ead0937bfdf81f6e59f0e4dd20c9314f2392b67b596601c8.flac,6,lachen.,lachen.,in�니다alia,1.0,0.0,1.0,1,7,7,12,1.0,1.714
clips\70a5c408-15e7-4c4d-b1f1-eef3d343939e\4217741bb79538ff14decac7c665ffbd37a8c015fe8ef5c484f5c844eb9e6776.flac,0,Merz,März,Mehrz,0.0,0.0,0.0,0,6,8,5,1.333,0.833
clips\70a5c408-15e7-4c4d-b1f1-eef3d343939e\4217741bb79538ff14decac7c665ffbd37a8c015fe8ef5c484f5c844eb9e6776.flac,1,wollte,hat,hat,0.0,0.0,0.0,0,6,8,5,1.333,0.833
clips\70a5c408-15e7-4c4d-b1f1-eef3d343939e\4217741bb79538ff14decac7c665ffbd37a8c015fe8ef5c484f5c844eb9e6776.flac,2,diese,die,ihr,0.0,0.0,0.0,0,6,8,5,1.333,0.833
clips\70a5c408-15e7-4c4d-b1f1-eef3d343939e\4217741bb79538ff14decac7c665ffbd37a8c015fe8ef5c484f5c844eb9e6776.flac,3,Zahl,Zahl,zahlen,1.0,0.0,1.0,1,6,8,5,1.333,0.833
clips\70a5c408-15e7-4c4d-b1f1-eef3d343939e\4217741bb79538ff14decac7c665ffbd37a8c015fe8ef5c484f5c844eb9e6776.flac,4,nicht,und,quirken.,0.0,0.0,0.0,0,6,8,5,1.333,0.833
clips\70a5c408-15e7-4c4d-b1f1-eef3d343939e\4217741bb79538ff14decac7c665ffbd37a8c015fe8ef5c484f5c844eb9e6776.flac,5,kommentieren.,will,,0.0,0.0,0.0,0,6,8,5,1.333,0.833
clips\2be89650-fc8e-429a-a8e3-2e92b3538639\ab1762ecabecb31e2ac605395e94c965ac94e3bc7aee16b22bb39862e7a93e2f.flac,0,Nach,Nach,Nach,1.0,1.0,0.0,0,11,11,6,1.0,0.545
clips\2be89650-fc8e-429a-a8e3-2e92b3538639\ab1762ecabecb31e2ac605395e94c965ac94e3bc7aee16b22bb39862e7a93e2f.flac,1,fünf,5,Deus!,0.0,0.0,0.0,0,11,11,6,1.0,0.545
clips\2be89650-fc8e-429a-a8e3-2e92b3538639\ab1762ecabecb31e2ac605395e94c965ac94e3bc7aee16b22bb39862e7a93e2f.flac,2,Geräten,Grad,Dann,0.0,0.0,0.0,0,11,11,6,1.0,0.545
clips\2be89650-fc8e-429a-a8e3-2e92b3538639\ab1762ecabecb31e2ac605395e94c965ac94e3bc7aee16b22bb39862e7a93e2f.flac,3,lagen,sind,zurскую,0.0,0.0,0.0,0,11,11,6,1.0,0.545
clips\2be89650-fc8e-429a-a8e3-2e92b3538639\ab1762ecabecb31e2ac605395e94c965ac94e3bc7aee16b22bb39862e7a93e2f.flac,4,die,die,Soff,1.0,0.0,1.0,1,11,11,6,1.0,0.545
clips\2be89650-fc8e-429a-a8e3-2e92b3538639\ab1762ecabecb31e2ac605395e94c965ac94e3bc7aee16b22bb39862e7a93e2f.flac,5,beiden,beiden,grade!,1.0,0.0,1.0,1,11,11,6,1.0,0.545
clips\2be89650-fc8e-429a-a8e3-2e92b3538639\ab1762ecabecb31e2ac605395e94c965ac94e3bc7aee16b22bb39862e7a93e2f.flac,6,dominierenden,nominate,,0.0,0.0,0.0,0,11,11,6,1.0,0.545
clips\2be89650-fc8e-429a-a8e3-2e92b3538639\ab1762ecabecb31e2ac605395e94c965ac94e3bc7aee16b22bb39862e7a93e2f.flac,7,Nationen,Nationen,,1.0,0.0,1.0,1,11,11,6,1.0,0.545
clips\2be89650-fc8e-429a-a8e3-2e92b3538639\ab1762ecabecb31e2ac605395e94c965ac94e3bc7aee16b22bb39862e7a93e2f.flac,8,praktisch,praktisch,,1.0,0.0,1.0,1,11,11,6,1.0,0.545
clips\2be89650-fc8e-429a-a8e3-2e92b3538639\ab1762ecabecb31e2ac605395e94c965ac94e3bc7aee16b22bb39862e7a93e2f.flac,9,gleich,gleich,,1.0,0.0,1.0,1,11,11,6,1.0,0.545
clips\2be89650-fc8e-429a-a8e3-2e92b3538639\ab1762ecabecb31e2ac605395e94c965ac94e3bc7aee16b22bb39862e7a93e2f.flac,10,auf.,aufgelegen.,,0.0,0.0,0.0,0,11,11,6,1.0,0.545
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\c2048577d74e270512246bec88c6aa9e03a8a06188b47ff30c1da83af5e6ef3e.flac,0,Kein,Keine,39,0.0,0.0,0.0,0,8,8,7,1.0,0.875
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\c2048577d74e270512246bec88c6aa9e03a8a06188b47ff30c1da83af5e6ef3e.flac,1,einziger,einzigen,den,0.0,0.0,0.0,0,8,8,7,1.0,0.875
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\c2048577d74e270512246bec88c6aa9e03a8a06188b47ff30c1da83af5e6ef3e.flac,2,Punkt,Punkt,Punkt,1.0,1.0,0.0,0,8,8,7,1.0,0.875
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\c2048577d74e270512246bec88c6aa9e03a8a06188b47ff30c1da83af5e6ef3e.flac,3,von,von,von,1.0,1.0,0.0,0,8,8,7,1.0,0.875
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\c2048577d74e270512246bec88c6aa9e03a8a06188b47ff30c1da83af5e6ef3e.flac,4,diesem,dem,Look,0.0,0.0,0.0,0,8,8,7,1.0,0.875
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\c2048577d74e270512246bec88c6aa9e03a8a06188b47ff30c1da83af5e6ef3e.flac,5,Artikel,Artikel,steht,1.0,0.0,1.0,1,8,8,7,1.0,0.875
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\c2048577d74e270512246bec88c6aa9e03a8a06188b47ff30c1da83af5e6ef3e.flac,6,ist,ist,Gomez.,1.0,0.0,1.0,1,8,8,7,1.0,0.875
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\c2048577d74e270512246bec88c6aa9e03a8a06188b47ff30c1da83af5e6ef3e.flac,7,umgesetzt.,umgesetzt.,,1.0,0.0,1.0,1,8,8,7,1.0,0.875
clips\3ce6b6dc-6c03-48c1-83bd-024bbecfaf9a\621ad4f818d73214ff90c63fed347eeaeb81f782cac6a96413fa2af5158e977b.flac,0,Einmal,Eimal,Einmal,0.0,1.0,-1.0,1,7,5,9,0.714,1.286
clips\3ce6b6dc-6c03-48c1-83bd-024bbecfaf9a\621ad4f818d73214ff90c63fed347eeaeb81f782cac6a96413fa2af5158e977b.flac,1,schrie,hat,hat,0.0,0.0,0.0,0,7,5,9,0.714,1.286
clips\3ce6b6dc-6c03-48c1-83bd-024bbecfaf9a\621ad4f818d73214ff90c63fed347eeaeb81f782cac6a96413fa2af5158e977b.flac,2,ein,ein,ein,1.0,1.0,0.0,0,7,5,9,0.714,1.286
clips\3ce6b6dc-6c03-48c1-83bd-024bbecfaf9a\621ad4f818d73214ff90c63fed347eeaeb81f782cac6a96413fa2af5158e977b.flac,3,Passagier,Posagier-Vagami-Politai,Posso,0.0,0.0,0.0,0,7,5,9,0.714,1.286
clips\3ce6b6dc-6c03-48c1-83bd-024bbecfaf9a\621ad4f818d73214ff90c63fed347eeaeb81f782cac6a96413fa2af5158e977b.flac,4,wegen,geschroue.,Schierwag,0.0,0.0,0.0,0,7,5,9,0.714,1.286
clips\3ce6b6dc-6c03-48c1-83bd-024bbecfaf9a\621ad4f818d73214ff90c63fed347eeaeb81f782cac6a96413fa2af5158e977b.flac,5,mir,,am,0.0,0.0,0.0,0,7,5,9,0.714,1.286
clips\3ce6b6dc-6c03-48c1-83bd-024bbecfaf9a\621ad4f818d73214ff90c63fed347eeaeb81f782cac6a96413fa2af5158e977b.flac,6,‹Polizei!,,"Meer,",0.0,0.0,0.0,0,7,5,9,0.714,1.286
clips\f877ee50-af2b-423b-bdda-0cc406032c45\4f068967ede1f6263c6a15ad6a9203a620a592388d1578b03c1e22b9a714165c.flac,0,Aber,Aber,Aber,1.0,1.0,0.0,0,6,6,6,1.0,1.0
clips\f877ee50-af2b-423b-bdda-0cc406032c45\4f068967ede1f6263c6a15ad6a9203a620a592388d1578b03c1e22b9a714165c.flac,1,es,es,es,1.0,1.0,0.0,0,6,6,6,1.0,1.0
clips\f877ee50-af2b-423b-bdda-0cc406032c45\4f068967ede1f6263c6a15ad6a9203a620a592388d1578b03c1e22b9a714165c.flac,2,ist,ist,ist,1.0,1.0,0.0,0,6,6,6,1.0,1.0
clips\f877ee50-af2b-423b-bdda-0cc406032c45\4f068967ede1f6263c6a15ad6a9203a620a592388d1578b03c1e22b9a714165c.flac,3,diese,die,die,0.0,0.0,0.0,0,6,6,6,1.0,1.0
clips\f877ee50-af2b-423b-bdda-0cc406032c45\4f068967ede1f6263c6a15ad6a9203a620a592388d1578b03c1e22b9a714165c.flac,4,spezielle,spezielle,spezielle,1.0,1.0,0.0,0,6,6,6,1.0,1.0
clips\f877ee50-af2b-423b-bdda-0cc406032c45\4f068967ede1f6263c6a15ad6a9203a620a592388d1578b03c1e22b9a714165c.flac,5,Aura.,Auro.,Eure.,0.0,0.0,0.0,0,6,6,6,1.0,1.0
clips\3ce6b6dc-6c03-48c1-83bd-024bbecfaf9a\7076784f57d55e13a5c2cb68c8f064e375f7ae4bf574f305f2943c05fb15bc5a.flac,0,Demnach,Demdann,Dems,0.0,0.0,0.0,0,11,8,5,0.727,0.455
clips\3ce6b6dc-6c03-48c1-83bd-024bbecfaf9a\7076784f57d55e13a5c2cb68c8f064e375f7ae4bf574f305f2943c05fb15bc5a.flac,1,sei,sagte,ist,0.0,0.0,0.0,0,11,8,5,0.727,0.455
clips\3ce6b6dc-6c03-48c1-83bd-024bbecfaf9a\7076784f57d55e13a5c2cb68c8f064e375f7ae4bf574f305f2943c05fb15bc5a.flac,2,dieser,vom,eine,0.0,0.0,0.0,0,11,8,5,0.727,0.455
clips\3ce6b6dc-6c03-48c1-83bd-024bbecfaf9a\7076784f57d55e13a5c2cb68c8f064e375f7ae4bf574f305f2943c05fb15bc5a.flac,3,vom,Geschädigten,elektrische,0.0,0.0,0.0,0,11,8,5,0.727,0.455
clips\3ce6b6dc-6c03-48c1-83bd-024bbecfaf9a\7076784f57d55e13a5c2cb68c8f064e375f7ae4bf574f305f2943c05fb15bc5a.flac,4,Geschädigten,erneut,Verein,0.0,0.0,0.0,0,11,8,5,0.727,0.455
clips\3ce6b6dc-6c03-48c1-83bd-024bbecfaf9a\7076784f57d55e13a5c2cb68c8f064e375f7ae4bf574f305f2943c05fb15bc5a.flac,5,erneut,aus,,0.0,0.0,0.0,0,11,8,5,0.727,0.455
clips\3ce6b6dc-6c03-48c1-83bd-024bbecfaf9a\7076784f57d55e13a5c2cb68c8f064e375f7ae4bf574f305f2943c05fb15bc5a.flac,6,aus,Heiml-Agriff,,0.0,0.0,0.0,0,11,8,5,0.727,0.455
clips\3ce6b6dc-6c03-48c1-83bd-024bbecfaf9a\7076784f57d55e13a5c2cb68c8f064e375f7ae4bf574f305f2943c05fb15bc5a.flac,7,heiterem,erfordert.,,0.0,0.0,0.0,0,11,8,5,0.727,0.455
clips\3ce6b6dc-6c03-48c1-83bd-024bbecfaf9a\7076784f57d55e13a5c2cb68c8f064e375f7ae4bf574f305f2943c05fb15bc5a.flac,8,Himmel,,,0.0,0.0,0.0,0,11,8,5,0.727,0.455
clips\3ce6b6dc-6c03-48c1-83bd-024bbecfaf9a\7076784f57d55e13a5c2cb68c8f064e375f7ae4bf574f305f2943c05fb15bc5a.flac,9,angegriffen,,,0.0,0.0,0.0,0,11,8,5,0.727,0.455
clips\3ce6b6dc-6c03-48c1-83bd-024bbecfaf9a\7076784f57d55e13a5c2cb68c8f064e375f7ae4bf574f305f2943c05fb15bc5a.flac,10,worden.,,,0.0,0.0,0.0,0,11,8,5,0.727,0.455
clips\99c4f9b3-262d-4050-9973-a4abb8046872\b5d157ae6a1144e0be732e60da74ee60a349f478c00990c9b93f970f471ca2ad.flac,0,Phoenix,Die,Für,0.0,0.0,0.0,0,9,11,11,1.222,1.222
clips\99c4f9b3-262d-4050-9973-a4abb8046872\b5d157ae6a1144e0be732e60da74ee60a349f478c00990c9b93f970f471ca2ad.flac,1,wirkte,Vönigse,nichts,0.0,0.0,0.0,0,9,11,11,1.222,1.222
clips\99c4f9b3-262d-4050-9973-a4abb8046872\b5d157ae6a1144e0be732e60da74ee60a349f478c00990c9b93f970f471ca2ad.flac,2,auf,wirkt,wirkt,0.0,0.0,0.0,0,9,11,11,1.222,1.222
clips\99c4f9b3-262d-4050-9973-a4abb8046872\b5d157ae6a1144e0be732e60da74ee60a349f478c00990c9b93f970f471ca2ad.flac,3,dem,auf,auf,0.0,0.0,0.0,0,9,11,11,1.222,1.222
clips\99c4f9b3-262d-4050-9973-a4abb8046872\b5d157ae6a1144e0be732e60da74ee60a349f478c00990c9b93f970f471ca2ad.flac,4,roten,dem,dem,0.0,0.0,0.0,0,9,11,11,1.222,1.222
clips\99c4f9b3-262d-4050-9973-a4abb8046872\b5d157ae6a1144e0be732e60da74ee60a349f478c00990c9b93f970f471ca2ad.flac,5,Teppich,roten,Roter,0.0,0.0,0.0,0,9,11,11,1.222,1.222
clips\99c4f9b3-262d-4050-9973-a4abb8046872\b5d157ae6a1144e0be732e60da74ee60a349f478c00990c9b93f970f471ca2ad.flac,6,wie,Teppich,Tip,0.0,0.0,0.0,0,9,11,11,1.222,1.222
clips\99c4f9b3-262d-4050-9973-a4abb8046872\b5d157ae6a1144e0be732e60da74ee60a349f478c00990c9b93f970f471ca2ad.flac,7,ein,wie,wie,0.0,0.0,0.0,0,9,11,11,1.222,1.222
clips\99c4f9b3-262d-4050-9973-a4abb8046872\b5d157ae6a1144e0be732e60da74ee60a349f478c00990c9b93f970f471ca2ad.flac,8,Fremdkörper.,ein,ein,0.0,0.0,0.0,0,9,11,11,1.222,1.222
clips\f975c67c-35a5-4cac-8195-51f456b59edc\0fb832702686ca7afc4d688e4e8c1f1f63bd6cfe2721fb6aaf0f71b1c4afba27.flac,0,Die,Die,Das,1.0,0.0,1.0,1,11,10,11,0.909,1.0
clips\f975c67c-35a5-4cac-8195-51f456b59edc\0fb832702686ca7afc4d688e4e8c1f1f63bd6cfe2721fb6aaf0f71b1c4afba27.flac,1,FDP,FDP,erste,1.0,0.0,1.0,1,11,10,11,0.909,1.0
clips\f975c67c-35a5-4cac-8195-51f456b59edc\0fb832702686ca7afc4d688e4e8c1f1f63bd6cfe2721fb6aaf0f71b1c4afba27.flac,2,wird,wird,P,1.0,0.0,1.0,1,11,10,11,0.909,1.0
clips\f975c67c-35a5-4cac-8195-51f456b59edc\0fb832702686ca7afc4d688e4e8c1f1f63bd6cfe2721fb6aaf0f71b1c4afba27.flac,3,in,die,wird,0.0,0.0,0.0,0,11,10,11,0.909,1.0
clips\f975c67c-35a5-4cac-8195-51f456b59edc\0fb832702686ca7afc4d688e4e8c1f1f63bd6cfe2721fb6aaf0f71b1c4afba27.flac,4,zwei,zwei,die,1.0,0.0,1.0,1,11,10,11,0.909,1.0
clips\f975c67c-35a5-4cac-8195-51f456b59edc\0fb832702686ca7afc4d688e4e8c1f1f63bd6cfe2721fb6aaf0f71b1c4afba27.flac,5,Jahren,Jahre,zwei,0.0,0.0,0.0,0,11,10,11,0.909,1.0
clips\f975c67c-35a5-4cac-8195-51f456b59edc\0fb832702686ca7afc4d688e4e8c1f1f63bd6cfe2721fb6aaf0f71b1c4afba27.flac,6,das,Spreseidium,Jahre,0.0,0.0,0.0,0,11,10,11,0.909,1.0
clips\f975c67c-35a5-4cac-8195-51f456b59edc\0fb832702686ca7afc4d688e4e8c1f1f63bd6cfe2721fb6aaf0f71b1c4afba27.flac,7,Präsidium,der,spresidium,0.0,0.0,0.0,0,11,10,11,0.909,1.0
clips\f975c67c-35a5-4cac-8195-51f456b59edc\0fb832702686ca7afc4d688e4e8c1f1f63bd6cfe2721fb6aaf0f71b1c4afba27.flac,8,der,FGP,von,0.0,0.0,0.0,0,11,10,11,0.909,1.0
clips\f975c67c-35a5-4cac-8195-51f456b59edc\0fb832702686ca7afc4d688e4e8c1f1f63bd6cfe2721fb6aaf0f71b1c4afba27.flac,9,FGPK,körpern.,der,0.0,0.0,0.0,0,11,10,11,0.909,1.0
clips\f975c67c-35a5-4cac-8195-51f456b59edc\0fb832702686ca7afc4d688e4e8c1f1f63bd6cfe2721fb6aaf0f71b1c4afba27.flac,10,übernehmen.,,FPK-Ibonne.,0.0,0.0,0.0,0,11,10,11,0.909,1.0
clips\2346f20d-b2bc-4712-8c83-5e376731a1c9\714ae35b3a73e2c5834b1336d9597d03e5f66a762b5dcf0911f18ce7681f4857.flac,0,Die,Westfinantkissen,Das,0.0,0.0,0.0,0,8,6,20,0.75,2.5
clips\2346f20d-b2bc-4712-8c83-5e376731a1c9\714ae35b3a73e2c5834b1336d9597d03e5f66a762b5dcf0911f18ce7681f4857.flac,1,US-Finanzkrise,haltet,weiß,0.0,0.0,0.0,0,8,6,20,0.75,2.5
clips\2346f20d-b2bc-4712-8c83-5e376731a1c9\714ae35b3a73e2c5834b1336d9597d03e5f66a762b5dcf0911f18ce7681f4857.flac,2,hält,Schweizer,equ让,0.0,0.0,0.0,0,8,6,20,0.75,2.5
clips\2346f20d-b2bc-4712-8c83-5e376731a1c9\714ae35b3a73e2c5834b1336d9597d03e5f66a762b5dcf0911f18ce7681f4857.flac,3,die,Börse,Thesang,0.0,0.0,0.0,0,8,6,20,0.75,2.5
clips\2346f20d-b2bc-4712-8c83-5e376731a1c9\714ae35b3a73e2c5834b1336d9597d03e5f66a762b5dcf0911f18ce7681f4857.flac,4,Schweizer,in,es,0.0,0.0,0.0,0,8,6,20,0.75,2.5
clips\2346f20d-b2bc-4712-8c83-5e376731a1c9\714ae35b3a73e2c5834b1336d9597d03e5f66a762b5dcf0911f18ce7681f4857.flac,5,Börse,Atem.,"hin,",0.0,0.0,0.0,0,8,6,20,0.75,2.5
